"","x"
"299",3
"300",3
"301",2
"302",3
"303",3
"304",3
"305",3
"306",3
"307",3
"308",3
"309",3
"310",4
"311",2
"312",3
"313",3
"314",3
"315",4
"316",2
"317",2
"318",3
"319",3
"320",3
"321",2
"322",2
"323",3
"324",3
"325",3
"326",2
"327",2
"328",3
"329",3
"330",3
"331",3
"332",3
"333",3
"334",3
"335",4
"336",3
"337",3
"338",3
"339",3
"340",4
"341",2
"342",2
"343",2
"344",3
"345",3
"346",2
"347",2
"348",2
"349",3
"350",3
"351",2
"352",2
"353",2
"354",2
"355",2
"356",4
"357",4
"358",4
"359",4
"360",4
"361",4
"362",4
"363",4
"364",4
"365",4
"366",3
"367",3
"368",4
"369",4
"370",3
"371",2
"372",2
"373",4
"374",2
"375",2
"376",2
"377",4
"378",4
"379",3
"380",3
"381",4
"382",4
"383",1
"384",2
"385",2
"386",2
"387",2
"388",2
"389",2
"390",2
"391",2
"392",2
"393",2
"394",2
"395",2
"396",2
"397",2
"398",2
"399",2
"400",2
"401",2
"402",2
"403",2
"404",2
"405",2
"406",2
"407",2
"408",2
"409",2
"410",2
"411",2
"412",2
"413",2
"414",2
"415",2
"416",2
"417",2
"418",2
"419",2
"420",2
"421",2
"422",2
"423",3
"424",3
"425",3
"426",2
"427",3
"428",3
"429",3
"430",2
"431",2
"432",3
"433",2
"434",2
"435",2
"436",3
"437",3
"438",3
"439",3
"440",3
"441",3
"442",3
"443",3
"444",2
"445",3
"446",2
"447",3
"448",4
"449",4
"450",4
"451",4
"452",4
"453",4
"454",4
"455",4
"456",5
"457",5
"458",5
"459",4
"460",4
"461",4
"462",4
"463",4
"464",4
"465",4
"466",4
"467",4
"468",5
"469",5
"470",4
"471",4
"472",4
"473",4
"474",4
"475",4
"476",4
"477",5
"478",4
"479",4
"480",5
"481",4
"482",4
"483",4
"484",4
"485",4
"486",4
"487",4
"488",5
"489",1
"490",1
"491",1
"492",2
"493",2
"494",2
"495",2
"496",3
"497",4
"498",4
"499",4
"500",4
"501",2
"502",2
"503",1
"504",2
"505",3
"506",2
"507",3
"508",3
"509",3
"510",3
"511",2
"512",2
"513",1
"514",1
"515",1
"516",2
"517",1
"518",1
"519",2
"520",2
"521",1
"522",2
"523",4
"524",2
"525",2
"526",2
"527",2
"528",2
"529",4
"530",2
"531",2
"532",2
"533",3
"534",2
"535",1
"536",2
"537",2
"538",2
"539",2
"540",2
"541",3
"542",2
"543",3
"544",1
"545",1
"546",2
"547",2
"548",2
"549",2
"550",3
"551",2
"552",1
"553",3
"554",3
"555",3
"556",2
"557",2
"558",1
"559",2
"560",1
"561",1
"562",2
"563",1
"564",3
"565",2
"566",1
"567",3
"568",1
"569",1
"570",2
"571",2
"572",2
"573",3
"574",5
"575",1
"576",1
"577",1
"578",1
"579",2
"580",5
"581",1
"582",1
"583",1
"584",2
"585",3
"586",5
"587",1
"588",2
"589",2
"590",5
"591",3
"592",5
"593",1
"594",1
"595",2
"596",1
"597",1
"598",1
"599",1
"600",1
"601",2
"602",2
"603",1
"604",1
"605",1
"606",2
"607",2
"608",2
"609",2
"610",2
"611",1
"612",1
"613",2
"614",2
"615",2
"616",2
"617",2
"618",1
"619",2
"620",2
"621",1
"622",1
"623",1
"624",1
"625",2
"626",1
"627",1
"628",2
"629",1
"630",2
"631",1
"632",2
"633",1
"634",2
"635",1
"636",2
"637",2
"638",1
"639",2
"640",3
"641",2
"642",1
"643",1
"644",2
"645",2
"646",2
"647",1
"648",3
"649",1
"650",1
"651",1
"652",1
"653",2
"654",3
"655",1
"656",2
"657",2
"658",1
"659",2
"660",2
"661",1
"662",2
"663",1
"664",2
"665",1
"666",1
"667",1
"668",2
"669",2
"670",1
"671",3
"672",1
"673",1
"674",2
"675",1
"676",2
"677",2
"678",1
"679",2
"680",2
"681",3
"682",2
"683",2
"684",1
"685",2
"686",1
"687",1
"688",1
"689",2
"690",3
"691",1
"692",1
"693",2
"694",2
"695",2
"696",2
"697",2
"698",2
"699",2
"700",3
"701",2
"702",2
"703",2
"704",3
"705",3
"706",1
"707",1
"708",1
"709",2
"710",1
"711",3
"712",3
"713",2
"714",1
"715",1
"716",3
"717",3
"718",3
"719",3
"720",3
"721",4
"722",4
"723",4
"724",5
"725",5
"726",5
"727",2
"728",2
"729",2
"730",2
"731",2
"732",3
"733",2
"734",2
"735",2
"736",2
"737",2
"738",3
"739",5
"740",2
"741",1
"742",2
"743",2
"744",2
"745",2
"746",2
"747",2
"748",1
"749",2
"750",1
"751",1
"752",1
"753",2
"754",1
"755",2
"756",2
"757",2
"758",2
"759",2
"760",3
"761",4
"762",5
"763",1
"764",3
"765",5
"766",4
"767",5
"768",5
"769",4
"770",1
"771",1
"772",2
"773",2
"774",2
"775",3
"776",2
"777",2
"778",1
"779",1
"780",2
"781",2
"782",3
"783",5
"784",3
"785",3
"786",3
"787",3
"788",4
"789",5
"790",1
"791",2
"792",3
"793",1
"794",2
"795",3
"796",4
"797",5
"798",2
"799",3
"800",1
"801",1
"802",3
"803",4
"804",2
"805",2
"806",2
"807",2
"808",2
"809",3
"810",2
"811",2
"812",2
"813",3
"814",3
"815",4
"816",3
"817",2
"818",2
"819",2
"820",2
"821",2
"822",2
"823",3
"824",3
"825",3
"826",3
"827",3
"828",2
"829",3
"830",3
"831",1
"832",3
"833",2
"834",2
"835",3
"836",2
"837",3
"838",2
"839",2
"840",2
"841",2
"842",1
"843",2
"844",2
"845",2
"846",2
"847",1
"848",3
"849",1
"850",2
"851",2
"852",2
"853",2
"854",2
"855",2
"856",2
"857",2
"858",2
"859",1
"860",2
"861",2
"862",2
"863",2
"864",3
"865",3
"866",3
"867",2
"868",1
"869",2
"870",2
"871",3
"872",1
"873",2
"874",1
"875",3
"876",4
"877",4
"878",2
"879",2
"880",2
"881",3
"882",3
"883",3
"884",2
"885",2
"886",2
"887",1
"888",2
"889",2
"890",1
"891",2
"892",2
"893",2
"894",2
"895",3
"896",2
"897",2
"898",2
"899",2
"900",2
"901",2
"902",3
"903",2
"904",2
"905",1
"906",2
"907",2
"908",2
"909",2
"910",1
"911",3
"912",1
"913",2
"914",2
"915",2
"916",2
"917",2
"918",2
"919",3
"920",2
"921",2
"922",1
"923",2
"924",2
"925",2
"926",2
"927",3
"928",3
"929",3
"930",2
"931",1
"932",2
"933",2
"934",3
"935",1
"936",2
"937",1
"938",3
"939",4
"940",4
"941",1
"942",2
"943",2
"944",3
"945",3
"946",3
"947",2
"948",2
"949",2
"950",1
"951",2
"952",2
"953",1
"954",2
"955",2
"956",3
"957",1
"958",1
"959",3
"960",4
"961",2
"962",2
"963",2
"964",2
"965",2
"966",3
"967",2
"968",2
"969",2
"970",3
"971",3
"972",4
"973",3
"974",2
"975",1
"976",2
"977",2
"978",2
"979",2
"980",3
"981",3
"982",3
"983",3
"984",3
"985",2
"986",3
"987",3
"988",1
"989",3
"990",2
"991",2
"992",2
"993",2
"994",3
"995",2
"996",2
"997",2
"998",2
