"","x"
"299",3
"300",5
"301",5
"302",4
"303",4
"304",4
"305",4
"306",4
"307",4
"308",4
"309",3
"310",4
"311",5
"312",5
"313",4
"314",4
"315",4
"316",3
"317",3
"318",4
"319",5
"320",5
"321",5
"322",4
"323",4
"324",4
"325",5
"326",5
"327",3
"328",4
"329",5
"330",3
"331",4
"332",4
"333",3
"334",3
"335",3
"336",4
"337",3
"338",4
"339",3
"340",3
"341",4
"342",5
"343",3
"344",4
"345",4
"346",4
"347",3
"348",4
"349",3
"350",4
"351",5
"352",4
"353",4
"354",5
"355",3
"356",3
"357",3
"358",3
"359",5
"360",2
"361",6
"362",5
"363",3
"364",6
"365",3
"366",5
"367",4
"368",6
"369",4
"370",4
"371",1
"372",3
"373",4
"374",5
"375",3
"376",3
"377",5
"378",5
"379",4
"380",5
"381",3
"382",4
"383",3
"384",3
"385",3
"386",4
"387",3
"388",3
"389",4
"390",3
"391",4
"392",3
"393",4
"394",5
"395",4
"396",3
"397",5
"398",4
"399",4
"400",4
"401",3
"402",4
"403",3
"404",3
"405",4
"406",4
"407",4
"408",4
"409",4
"410",4
"411",5
"412",4
"413",4
"414",4
"415",4
"416",2
"417",4
"418",3
"419",4
"420",4
"421",4
"422",3
"423",4
"424",3
"425",5
"426",4
"427",4
"428",4
"429",4
"430",4
"431",5
"432",4
"433",3
"434",4
"435",4
"436",3
"437",3
"438",4
"439",4
"440",3
"441",4
"442",2
"443",4
"444",4
"445",4
"446",4
"447",3
"448",4
"449",3
"450",3
"451",4
"452",2
"453",3
"454",4
"455",4
"456",4
"457",4
"458",4
"459",4
"460",5
"461",5
"462",5
"463",5
"464",3
"465",4
"466",3
"467",4
"468",5
"469",3
"470",4
"471",5
"472",3
"473",4
"474",4
"475",3
"476",4
"477",4
"478",3
"479",5
"480",3
"481",5
"482",5
"483",4
"484",4
"485",5
"486",5
"487",3
"488",4
"489",4
"490",5
"491",4
"492",5
"493",5
"494",4
"495",3
"496",4
"497",3
"498",3
"499",3
"500",5
"501",4
"502",6
"503",5
"504",4
"505",4
"506",4
"507",3
"508",3
"509",4
"510",6
"511",4
"512",3
"513",3
"514",5
"515",4
"516",4
"517",4
"518",3
"519",3
"520",4
"521",3
"522",3
"523",6
"524",2
"525",4
"526",4
"527",3
"528",4
"529",3
"530",4
"531",4
"532",5
"533",3
"534",3
"535",3
"536",5
"537",2
"538",4
"539",3
"540",3
"541",3
"542",2
"543",4
"544",3
"545",5
"546",4
"547",5
"548",4
"549",4
"550",3
"551",3
"552",2
"553",3
"554",5
"555",2
"556",4
"557",3
"558",4
"559",4
"560",3
"561",4
"562",4
"563",6
"564",4
"565",3
"566",4
"567",4
"568",5
"569",5
"570",3
"571",3
"572",4
"573",3
"574",3
"575",3
"576",5
"577",2
"578",4
"579",5
"580",2
"581",4
"582",3
"583",3
"584",4
"585",3
"586",4
"587",3
"588",3
"589",3
"590",5
"591",2
"592",4
"593",4
"594",3
"595",3
"596",4
"597",4
"598",3
"599",3
"600",4
"601",3
"602",4
"603",5
"604",4
"605",3
"606",5
"607",3
"608",3
"609",4
"610",6
"611",5
"612",3
"613",5
"614",3
"615",3
"616",3
"617",4
"618",4
"619",5
"620",4
"621",3
"622",4
"623",5
"624",1
"625",4
"626",4
"627",3
"628",3
"629",4
"630",4
"631",4
"632",4
"633",4
"634",4
"635",4
"636",3
"637",5
"638",3
"639",4
"640",5
"641",5
"642",4
"643",3
"644",4
"645",4
"646",4
"647",3
"648",4
"649",5
"650",5
"651",5
"652",5
"653",3
"654",7
"655",4
"656",4
"657",3
"658",5
"659",6
"660",2
"661",4
"662",4
"663",4
"664",5
"665",5
"666",3
"667",3
"668",3
"669",4
"670",4
"671",4
"672",6
"673",4
"674",3
"675",3
"676",5
"677",4
"678",3
"679",4
"680",4
"681",4
"682",4
"683",5
"684",4
"685",4
"686",3
"687",3
"688",3
"689",7
"690",4
"691",3
"692",4
"693",4
"694",4
"695",7
"696",5
"697",5
"698",4
"699",2
"700",6
"701",4
"702",6
"703",6
"704",5
"705",5
"706",5
"707",5
"708",6
"709",3
"710",3
"711",4
"712",3
"713",5
"714",3
"715",5
"716",3
"717",5
"718",3
"719",6
"720",5
"721",4
"722",4
"723",3
"724",4
"725",6
"726",5
"727",4
"728",3
"729",4
"730",1
"731",3
"732",5
"733",7
"734",4
"735",4
"736",6
"737",4
"738",4
"739",4
"740",5
"741",4
"742",5
"743",4
"744",5
"745",3
"746",5
"747",4
"748",4
"749",4
"750",4
"751",4
"752",5
"753",4
"754",3
"755",4
"756",6
"757",2
"758",2
"759",6
"760",2
"761",3
"762",3
"763",3
"764",3
"765",3
"766",2
"767",3
"768",5
"769",4
"770",4
"771",5
"772",5
"773",4
"774",4
"775",6
"776",3
"777",3
"778",5
"779",3
"780",3
"781",5
"782",3
"783",4
"784",3
"785",3
"786",3
"787",3
"788",4
"789",5
"790",3
"791",4
"792",5
"793",5
"794",5
"795",5
"796",3
"797",3
"798",2
"799",3
"800",3
"801",4
"802",4
"803",3
"804",3
"805",5
"806",5
"807",4
"808",5
"809",4
"810",4
"811",3
"812",4
"813",4
"814",5
"815",5
"816",5
"817",5
"818",4
"819",3
"820",4
"821",3
"822",5
"823",3
"824",4
"825",4
"826",4
"827",3
"828",4
"829",4
"830",4
"831",5
"832",4
"833",2
"834",3
"835",2
"836",4
"837",4
"838",3
"839",4
"840",4
"841",5
"842",5
"843",3
"844",4
"845",5
"846",4
"847",4
"848",3
"849",5
"850",4
"851",4
"852",5
"853",4
"854",3
"855",3
"856",3
"857",3
"858",4
"859",4
"860",5
"861",6
"862",4
"863",4
"864",4
"865",4
"866",2
"867",5
"868",2
"869",4
"870",4
"871",4
"872",1
"873",4
"874",3
"875",3
"876",5
"877",3
"878",2
"879",3
"880",2
"881",3
"882",5
"883",3
"884",3
"885",3
"886",3
"887",4
"888",3
"889",4
"890",3
"891",2
"892",3
"893",4
"894",3
"895",2
"896",5
"897",3
"898",3
"899",3
"900",4
"901",3
"902",4
"903",5
"904",5
"905",4
"906",5
"907",5
"908",3
"909",4
"910",5
"911",4
"912",3
"913",3
"914",4
"915",5
"916",4
"917",4
"918",5
"919",3
"920",6
"921",6
"922",5
"923",4
"924",4
"925",4
"926",5
"927",3
"928",6
"929",4
"930",4
"931",5
"932",4
"933",3
"934",3
"935",5
"936",5
"937",5
"938",2
"939",4
"940",4
"941",3
"942",2
"943",6
"944",3
"945",3
"946",3
"947",3
"948",4
"949",4
"950",5
"951",3
"952",3
"953",4
"954",5
"955",5
"956",3
"957",5
"958",4
"959",4
"960",3
"961",3
"962",3
"963",4
"964",6
"965",6
"966",3
"967",3
"968",4
"969",3
"970",3
"971",3
"972",3
"973",3
"974",3
"975",4
"976",3
"977",3
"978",2
"979",4
"980",2
"981",2
"982",4
"983",4
"984",4
"985",5
"986",4
"987",3
"988",3
"989",4
"990",3
"991",4
"992",3
"993",4
"994",3
"995",4
"996",3
"997",5
"998",4
"999",3
"1000",3
"1001",4
"1002",4
"1003",5
"1004",3
"1005",3
"1006",6
"1007",4
"1008",3
"1009",5
"1010",4
"1011",5
"1012",4
"1013",4
"1014",5
"1015",4
"1016",5
"1017",3
"1018",4
"1019",3
"1020",4
"1021",4
"1022",4
"1023",4
"1024",3
"1025",4
"1026",4
"1027",3
"1028",6
"1029",3
"1030",6
"1031",4
"1032",5
"1033",4
"1034",5
"1035",4
"1036",3
"1037",4
"1038",1
"1039",4
"1040",5
"1041",5
"1042",4
"1043",4
"1044",3
"1045",3
"1046",5
"1047",3
"1048",4
"1049",5
"1050",5
"1051",3
"1052",2
"1053",5
"1054",4
"1055",5
"1056",3
"1057",5
"1058",3
"1059",4
"1060",5
"1061",3
"1062",4
"1063",4
"1064",4
"1065",4
"1066",4
"1067",4
"1068",4
"1069",4
"1070",3
"1071",5
"1072",6
"1073",5
"1074",3
"1075",4
"1076",3
"1077",3
"1078",4
"1079",4
"1080",4
"1081",4
"1082",5
"1083",3
"1084",6
"1085",5
"1086",5
"1087",5
"1088",4
"1089",4
"1090",4
"1091",4
"1092",2
"1093",2
"1094",4
"1095",5
"1096",4
"1097",3
"1098",4
"1099",3
"1100",4
"1101",4
"1102",3
"1103",5
"1104",6
"1105",3
"1106",4
"1107",4
"1108",4
"1109",4
"1110",3
"1111",3
"1112",4
"1113",4
"1114",4
"1115",3
"1116",4
"1117",3
"1118",4
"1119",4
"1120",4
"1121",3
"1122",4
"1123",5
"1124",4
"1125",4
"1126",4
"1127",3
"1128",3
"1129",4
"1130",5
"1131",6
"1132",4
"1133",4
"1134",6
"1135",3
"1136",4
"1137",4
"1138",3
"1139",4
"1140",6
"1141",6
"1142",5
"1143",5
"1144",2
"1145",5
"1146",5
"1147",3
"1148",3
"1149",4
"1150",4
"1151",6
"1152",5
"1153",4
"1154",5
"1155",5
"1156",2
"1157",5
"1158",4
"1159",3
"1160",3
"1161",4
"1162",5
"1163",4
"1164",5
"1165",5
"1166",4
"1167",4
"1168",5
"1169",4
"1170",5
"1171",5
"1172",4
"1173",4
"1174",4
"1175",3
"1176",5
"1177",4
"1178",5
"1179",4
"1180",4
"1181",4
"1182",4
"1183",5
"1184",5
"1185",4
"1186",4
"1187",6
"1188",6
"1189",3
"1190",2
"1191",6
"1192",4
"1193",4
"1194",4
"1195",6
"1196",4
"1197",4
"1198",3
"1199",4
"1200",1
"1201",3
"1202",5
"1203",2
"1204",4
"1205",3
"1206",2
"1207",4
"1208",4
"1209",3
"1210",5
"1211",3
"1212",2
"1213",5
"1214",4
"1215",3
"1216",3
"1217",3
"1218",3
"1219",3
"1220",3
"1221",3
"1222",4
"1223",4
"1224",4
"1225",4
"1226",4
"1227",4
"1228",3
"1229",5
"1230",3
"1231",3
"1232",4
"1233",4
"1234",4
"1235",4
"1236",4
"1237",6
"1238",3
"1239",5
"1240",3
"1241",3
"1242",4
"1243",2
"1244",4
"1245",3
"1246",4
"1247",4
"1248",4
"1249",4
"1250",4
"1251",1
"1252",4
"1253",4
"1254",4
"1255",4
"1256",3
"1257",4
"1258",3
"1259",3
"1260",6
"1261",6
"1262",5
"1263",3
"1264",5
"1265",4
"1266",4
"1267",5
"1268",3
"1269",3
"1270",5
"1271",6
"1272",5
"1273",4
"1274",4
"1275",4
"1276",3
"1277",3
"1278",4
"1279",5
"1280",4
"1281",4
"1282",4
"1283",4
"1284",4
"1285",4
"1286",3
"1287",4
"1288",4
"1289",3
"1290",4
"1291",4
"1292",4
"1293",5
"1294",5
"1295",4
"1296",4
"1297",4
"1298",3
"1299",4
"1300",4
"1301",2
"1302",4
"1303",4
"1304",4
"1305",4
"1306",4
"1307",4
"1308",4
"1309",4
"1310",5
"1311",5
"1312",5
"1313",5
"1314",4
"1315",2
"1316",2
"1317",4
"1318",3
"1319",5
"1320",4
"1321",3
"1322",3
"1323",4
"1324",3
"1325",3
"1326",4
"1327",3
"1328",2
"1329",4
"1330",4
"1331",2
"1332",3
"1333",2
"1334",3
"1335",4
"1336",5
"1337",4
"1338",3
"1339",3
"1340",4
"1341",4
"1342",4
"1343",4
"1344",4
"1345",4
"1346",4
"1347",3
"1348",4
"1349",4
"1350",4
"1351",3
"1352",5
"1353",3
"1354",7
"1355",4
"1356",5
"1357",3
"1358",5
"1359",4
"1360",5
"1361",5
"1362",3
"1363",4
"1364",4
"1365",4
"1366",4
"1367",6
"1368",3
"1369",4
"1370",4
"1371",5
"1372",4
"1373",4
"1374",4
"1375",4
"1376",3
"1377",6
"1378",5
"1379",4
"1380",4
"1381",3
"1382",4
"1383",3
"1384",3
"1385",4
"1386",5
"1387",5
"1388",5
"1389",5
"1390",3
"1391",2
"1392",5
"1393",4
"1394",2
"1395",4
"1396",3
"1397",3
"1398",3
"1399",4
"1400",3
"1401",3
"1402",4
"1403",4
"1404",5
"1405",2
"1406",6
"1407",3
"1408",4
"1409",5
"1410",4
"1411",4
"1412",5
"1413",3
"1414",3
"1415",4
"1416",3
"1417",4
"1418",4
"1419",3
"1420",3
"1421",4
"1422",5
"1423",5
"1424",3
"1425",1
"1426",4
"1427",2
"1428",4
"1429",3
"1430",4
"1431",4
"1432",4
"1433",4
"1434",4
"1435",4
"1436",3
"1437",2
"1438",3
"1439",3
"1440",4
"1441",4
"1442",3
"1443",2
"1444",3
"1445",3
"1446",3
"1447",4
"1448",4
"1449",3
"1450",6
"1451",4
"1452",4
"1453",2
"1454",4
"1455",5
"1456",5
"1457",4
"1458",4
"1459",4
"1460",4
"1461",4
"1462",4
"1463",4
"1464",4
"1465",3
"1466",4
"1467",4
"1468",4
"1469",3
"1470",3
"1471",2
"1472",4
"1473",4
"1474",4
"1475",4
"1476",3
"1477",3
"1478",3
"1479",3
"1480",4
"1481",4
"1482",5
"1483",4
"1484",5
"1485",4
"1486",3
"1487",3
"1488",3
"1489",3
"1490",4
"1491",4
"1492",5
"1493",4
"1494",3
"1495",3
"1496",3
"1497",5
"1498",4
"1499",4
"1500",4
"1501",4
"1502",4
"1503",3
"1504",6
"1505",3
"1506",2
"1507",4
"1508",4
"1509",5
"1510",5
"1511",5
"1512",3
"1513",5
"1514",3
"1515",3
"1516",4
"1517",3
"1518",3
"1519",4
"1520",3
"1521",6
"1522",4
"1523",4
"1524",4
"1525",3
"1526",3
"1527",3
"1528",4
"1529",4
"1530",4
"1531",4
"1532",5
"1533",4
"1534",5
"1535",2
"1536",4
"1537",4
"1538",3
"1539",4
"1540",3
"1541",3
"1542",4
"1543",5
"1544",5
"1545",4
"1546",3
"1547",4
"1548",5
"1549",4
"1550",3
"1551",4
"1552",4
"1553",4
"1554",3
"1555",3
"1556",3
"1557",4
"1558",5
"1559",5
"1560",3
"1561",5
"1562",4
"1563",2
"1564",3
"1565",3
"1566",4
"1567",4
"1568",5
"1569",3
"1570",4
"1571",4
"1572",4
"1573",4
"1574",5
"1575",5
"1576",4
"1577",4
"1578",3
"1579",3
"1580",3
"1581",4
"1582",4
"1583",4
"1584",4
"1585",3
"1586",3
"1587",3
"1588",3
"1589",3
"1590",3
"1591",3
"1592",3
"1593",3
"1594",4
"1595",4
"1596",4
"1597",5
"1598",4
"1599",3
"1600",4
"1601",3
"1602",3
"1603",5
"1604",5
"1605",3
"1606",3
"1607",4
"1608",4
"1609",4
"1610",4
"1611",4
"1612",4
"1613",5
"1614",3
"1615",3
"1616",2
"1617",4
"1618",4
"1619",3
"1620",4
"1621",3
"1622",4
"1623",1
"1624",4
"1625",3
"1626",4
"1627",5
"1628",3
"1629",3
"1630",3
"1631",3
"1632",3
"1633",4
"1634",4
"1635",3
"1636",5
"1637",3
"1638",3
"1639",2
"1640",5
"1641",4
"1642",3
"1643",3
"1644",4
"1645",4
"1646",3
"1647",3
"1648",3
"1649",3
"1650",4
"1651",4
"1652",5
"1653",4
"1654",5
"1655",4
"1656",3
"1657",3
"1658",4
"1659",3
"1660",4
"1661",4
"1662",4
"1663",6
"1664",4
"1665",4
"1666",3
"1667",4
"1668",5
"1669",2
"1670",3
"1671",4
"1672",4
"1673",4
"1674",4
"1675",3
"1676",3
"1677",4
"1678",4
"1679",4
"1680",3
"1681",5
"1682",4
"1683",3
"1684",4
"1685",3
"1686",4
"1687",5
"1688",5
"1689",4
"1690",4
"1691",4
"1692",3
"1693",3
"1694",3
"1695",3
"1696",4
"1697",4
"1698",3
"1699",4
"1700",3
"1701",3
"1702",3
"1703",4
"1704",3
"1705",3
"1706",4
"1707",4
"1708",4
"1709",4
"1710",3
"1711",3
"1712",3
"1713",5
"1714",1
"1715",3
"1716",3
"1717",4
"1718",5
"1719",3
"1720",3
"1721",3
"1722",4
"1723",3
"1724",3
"1725",4
"1726",3
"1727",3
"1728",3
"1729",4
"1730",5
"1731",4
"1732",4
"1733",3
"1734",3
"1735",3
"1736",4
"1737",4
"1738",2
"1739",3
"1740",4
"1741",3
"1742",4
"1743",3
"1744",4
"1745",4
"1746",3
"1747",3
"1748",3
"1749",3
"1750",3
"1751",3
"1752",3
"1753",4
"1754",3
"1755",4
"1756",3
"1757",3
"1758",3
"1759",4
"1760",4
"1761",3
"1762",3
"1763",2
"1764",3
"1765",4
"1766",2
"1767",3
"1768",5
"1769",3
"1770",3
"1771",3
"1772",3
"1773",4
"1774",3
"1775",3
"1776",4
"1777",4
"1778",4
"1779",3
"1780",4
"1781",3
"1782",3
"1783",3
"1784",3
"1785",5
"1786",4
"1787",4
"1788",4
"1789",3
"1790",4
"1791",4
"1792",4
"1793",4
"1794",2
"1795",3
"1796",2
"1797",4
"1798",4
"1799",2
"1800",4
"1801",5
"1802",4
"1803",3
"1804",3
"1805",5
"1806",3
"1807",3
"1808",5
"1809",5
"1810",4
"1811",4
"1812",4
"1813",3
"1814",3
"1815",4
"1816",5
"1817",3
"1818",3
"1819",4
"1820",4
"1821",4
"1822",3
"1823",4
"1824",4
"1825",4
"1826",3
"1827",4
"1828",3
"1829",4
"1830",3
"1831",3
"1832",3
"1833",4
"1834",5
"1835",3
"1836",4
"1837",5
"1838",4
"1839",4
"1840",4
"1841",3
"1842",4
"1843",4
"1844",5
"1845",4
"1846",5
"1847",4
"1848",2
"1849",3
"1850",3
"1851",5
"1852",4
"1853",4
"1854",3
"1855",3
"1856",4
"1857",3
"1858",2
"1859",4
"1860",3
"1861",3
"1862",3
"1863",3
"1864",5
"1865",4
"1866",3
"1867",4
"1868",5
"1869",3
"1870",4
"1871",4
"1872",3
"1873",4
"1874",3
"1875",4
"1876",4
"1877",3
"1878",4
"1879",3
"1880",4
"1881",4
"1882",5
"1883",4
"1884",4
"1885",3
"1886",2
"1887",4
"1888",4
"1889",3
"1890",4
"1891",4
"1892",3
"1893",3
"1894",3
"1895",5
"1896",5
"1897",4
"1898",4
"1899",5
"1900",4
"1901",5
"1902",4
"1903",6
"1904",5
"1905",3
"1906",3
"1907",3
"1908",4
"1909",5
"1910",3
"1911",3
"1912",3
"1913",4
"1914",5
"1915",5
"1916",4
"1917",4
"1918",5
"1919",3
"1920",2
"1921",5
"1922",4
"1923",3
"1924",4
"1925",4
"1926",3
"1927",4
"1928",3
"1929",3
"1930",4
"1931",3
"1932",4
"1933",6
"1934",3
"1935",3
"1936",3
"1937",2
"1938",3
"1939",4
"1940",4
"1941",6
"1942",3
"1943",4
"1944",2
"1945",4
"1946",4
"1947",3
"1948",3
"1949",4
"1950",4
"1951",5
"1952",4
"1953",5
"1954",4
"1955",3
"1956",3
"1957",3
"1958",4
"1959",3
"1960",4
"1961",3
"1962",3
"1963",3
"1964",3
"1965",4
"1966",4
"1967",4
"1968",5
"1969",3
"1970",2
"1971",1
"1972",4
"1973",4
"1974",4
"1975",3
"1976",2
"1977",2
"1978",4
"1979",6
"1980",4
"1981",3
"1982",2
"1983",2
"1984",2
"1985",6
"1986",6
"1987",4
"1988",5
"1989",4
"1990",3
"1991",3
"1992",3
"1993",4
"1994",4
"1995",4
"1996",2
"1997",2
"1998",4
"1999",4
"2000",3
"2001",3
"2002",4
"2003",4
"2004",3
"2005",2
"2006",4
"2007",4
"2008",2
"2009",2
"2010",3
"2011",4
"2012",3
"2013",3
"2014",3
"2015",5
"2016",3
"2017",3
"2018",4
"2019",4
"2020",4
"2021",3
"2022",3
"2023",3
"2024",4
"2025",4
"2026",2
"2027",3
"2028",4
"2029",4
"2030",3
"2031",4
"2032",3
"2033",3
"2034",3
"2035",3
"2036",4
"2037",4
"2038",4
"2039",3
"2040",5
"2041",4
"2042",3
"2043",4
"2044",4
"2045",3
"2046",3
"2047",3
"2048",5
"2049",3
"2050",3
"2051",3
"2052",4
"2053",4
"2054",3
"2055",3
"2056",5
"2057",4
"2058",4
"2059",5
"2060",3
"2061",4
"2062",4
"2063",4
"2064",3
"2065",4
"2066",4
"2067",3
"2068",4
"2069",3
"2070",4
"2071",4
"2072",4
"2073",3
"2074",2
"2075",3
"2076",3
"2077",3
"2078",4
"2079",3
"2080",2
"2081",4
"2082",4
"2083",4
"2084",5
"2085",4
"2086",3
"2087",4
"2088",4
"2089",4
"2090",3
"2091",5
"2092",5
"2093",4
"2094",4
"2095",3
"2096",3
"2097",5
"2098",6
"2099",3
"2100",4
"2101",4
"2102",3
"2103",4
"2104",2
"2105",3
"2106",5
"2107",4
"2108",4
"2109",4
"2110",3
"2111",3
"2112",3
"2113",4
"2114",4
"2115",3
"2116",3
"2117",4
"2118",3
"2119",3
"2120",5
"2121",5
"2122",3
"2123",3
"2124",4
"2125",3
"2126",4
"2127",3
"2128",5
"2129",3
"2130",4
"2131",4
"2132",4
"2133",3
"2134",3
"2135",3
"2136",4
"2137",3
"2138",3
"2139",5
"2140",4
"2141",3
"2142",5
"2143",4
"2144",2
"2145",4
"2146",5
"2147",3
"2148",3
"2149",5
"2150",3
"2151",3
"2152",4
"2153",4
"2154",5
"2155",3
"2156",5
"2157",4
"2158",4
"2159",4
"2160",4
"2161",3
"2162",3
"2163",3
"2164",3
"2165",5
"2166",5
"2167",4
"2168",3
"2169",3
"2170",5
"2171",5
"2172",4
"2173",3
"2174",4
"2175",5
"2176",3
"2177",3
"2178",3
"2179",4
"2180",4
"2181",4
"2182",4
"2183",3
"2184",3
"2185",3
"2186",4
"2187",5
"2188",5
"2189",3
"2190",4
"2191",3
"2192",3
"2193",5
"2194",3
"2195",3
"2196",3
"2197",2
"2198",5
"2199",5
"2200",4
"2201",4
"2202",4
"2203",4
"2204",6
"2205",5
"2206",3
"2207",5
"2208",5
"2209",4
"2210",3
"2211",5
"2212",5
"2213",4
"2214",5
"2215",5
"2216",4
"2217",4
"2218",3
"2219",4
"2220",4
"2221",4
"2222",4
"2223",4
"2224",5
"2225",3
"2226",4
"2227",4
"2228",4
"2229",4
"2230",4
"2231",4
"2232",3
"2233",5
"2234",3
"2235",4
"2236",4
"2237",4
"2238",4
"2239",3
"2240",3
"2241",3
"2242",4
"2243",4
"2244",4
"2245",4
"2246",4
"2247",5
"2248",3
"2249",5
"2250",4
"2251",3
"2252",4
"2253",4
"2254",4
"2255",5
"2256",3
"2257",3
"2258",3
"2259",4
"2260",5
"2261",3
"2262",5
"2263",4
"2264",4
"2265",4
"2266",5
"2267",4
"2268",4
"2269",6
"2270",4
"2271",4
"2272",6
"2273",3
"2274",3
"2275",4
"2276",3
"2277",4
"2278",4
"2279",4
"2280",3
"2281",3
"2282",4
"2283",4
"2284",4
"2285",4
"2286",5
"2287",4
"2288",5
"2289",5
"2290",6
"2291",6
"2292",4
"2293",3
"2294",3
"2295",4
"2296",4
"2297",4
"2298",3
"2299",4
"2300",3
"2301",3
"2302",3
"2303",3
"2304",5
"2305",3
"2306",6
"2307",5
"2308",5
"2309",4
"2310",6
"2311",4
"2312",3
"2313",3
"2314",4
"2315",5
"2316",5
"2317",3
"2318",4
"2319",5
"2320",3
"2321",3
"2322",2
"2323",4
"2324",3
"2325",3
"2326",3
"2327",4
"2328",4
"2329",4
"2330",4
"2331",5
"2332",3
"2333",3
"2334",3
"2335",4
"2336",5
"2337",4
"2338",4
"2339",5
"2340",5
"2341",4
"2342",4
"2343",4
"2344",4
"2345",3
"2346",5
"2347",3
"2348",3
"2349",3
"2350",3
"2351",3
"2352",3
"2353",4
"2354",4
"2355",5
"2356",5
"2357",6
"2358",4
"2359",4
"2360",4
"2361",4
"2362",4
"2363",5
"2364",3
"2365",4
"2366",4
"2367",5
"2368",6
"2369",5
"2370",3
"2371",3
"2372",4
"2373",4
"2374",3
"2375",5
"2376",3
"2377",5
"2378",5
"2379",4
"2380",3
"2381",3
"2382",2
"2383",4
"2384",6
"2385",4
"2386",3
"2387",5
"2388",5
"2389",3
"2390",3
"2391",3
"2392",3
"2393",4
"2394",5
"2395",3
"2396",4
"2397",5
"2398",3
"2399",3
"2400",4
"2401",4
"2402",3
"2403",3
"2404",4
"2405",4
"2406",5
"2407",4
"2408",3
"2409",2
"2410",4
"2411",6
"2412",4
"2413",4
"2414",3
"2415",6
"2416",5
"2417",6
"2418",4
"2419",3
"2420",2
"2421",3
"2422",6
"2423",4
"2424",3
"2425",3
"2426",6
"2427",4
"2428",4
"2429",4
"2430",3
"2431",3
"2432",3
"2433",5
"2434",3
"2435",4
"2436",4
"2437",5
"2438",5
"2439",4
"2440",3
"2441",5
"2442",3
"2443",6
"2444",4
"2445",3
"2446",4
"2447",3
"2448",4
"2449",4
"2450",4
"2451",4
"2452",4
"2453",5
"2454",5
"2455",5
"2456",4
"2457",4
"2458",4
"2459",5
"2460",5
"2461",5
"2462",4
"2463",5
"2464",5
"2465",5
"2466",4
"2467",6
"2468",4
"2469",5
"2470",4
"2471",4
"2472",5
"2473",4
"2474",3
"2475",4
"2476",4
"2477",4
"2478",4
"2479",4
"2480",4
"2481",6
"2482",4
"2483",2
"2484",3
"2485",5
"2486",4
"2487",3
"2488",4
"2489",6
"2490",4
"2491",3
"2492",4
"2493",4
"2494",5
"2495",3
"2496",4
"2497",4
"2498",4
