"","x"
"515",5
"516",4
"517",4
"518",5
"519",6
"520",5
"521",5
"522",3
"523",6
"524",5
"525",4
"526",4
"527",4
"528",6
"529",6
"530",4
"531",4
"532",6
"533",5
"534",4
"535",5
"536",6
"537",6
"538",6
"539",5
"540",4
"541",5
"542",4
"543",5
"544",3
"545",5
"546",4
"547",1
"548",2
"549",5
"550",3
"551",4
"552",6
"553",3
"554",4
"555",1
"556",1
"557",5
"558",5
"559",3
"560",4
"561",2
"562",4
"563",6
"564",3
"565",4
"566",5
"567",3
"568",3
"569",5
"570",1
"571",4
"572",5
"573",1
"574",6
"575",5
"576",6
"577",4
"578",6
"579",5
"580",6
"581",4
"582",4
"583",3
"584",1
"585",6
"586",5
"587",3
"588",3
"589",6
"590",4
"591",5
"592",5
"593",4
"594",5
"595",2
"596",2
"597",1
"598",4
"599",5
"600",4
"601",5
"602",4
"603",4
"604",4
"605",5
"606",3
"607",4
"608",4
"609",6
"610",4
"611",6
"612",4
"613",3
"614",6
"615",5
"616",3
"617",5
"618",2
"619",5
"620",5
"621",6
"622",5
"623",4
"624",6
"625",4
"626",3
"627",5
"628",4
"629",2
"630",3
"631",4
"632",2
"633",3
"634",5
"635",2
"636",3
"637",6
"638",1
"639",1
"640",1
"641",3
"642",3
"643",5
"644",1
"645",4
"646",6
"647",4
"648",6
"649",2
"650",5
"651",6
"652",5
"653",5
"654",5
"655",2
"656",4
"657",3
"658",2
"659",5
"660",1
"661",3
"662",2
"663",4
"664",5
"665",6
"666",5
"667",3
"668",5
"669",4
"670",3
"671",5
"672",3
"673",5
"674",5
"675",4
"676",6
"677",6
"678",3
"679",3
"680",2
"681",3
"682",4
"683",4
"684",6
"685",2
"686",4
"687",7
"688",5
"689",5
"690",6
"691",5
"692",2
"693",1
"694",5
"695",5
"696",5
"697",4
"698",7
"699",6
"700",4
"701",5
"702",5
"703",4
"704",4
"705",4
"706",5
"707",1
"708",5
"709",5
"710",2
"711",6
"712",4
"713",7
"714",3
"715",4
"716",4
"717",5
"718",4
"719",4
"720",6
"721",1
"722",3
"723",4
"724",3
"725",5
"726",5
"727",3
"728",3
"729",5
"730",3
"731",6
"732",2
"733",4
"734",6
"735",3
"736",5
"737",2
"738",3
"739",6
"740",4
"741",4
"742",4
"743",5
"744",5
"745",1
"746",5
"747",6
"748",5
"749",4
"750",7
"751",2
"752",5
"753",6
"754",5
"755",4
"756",6
"757",2
"758",6
"759",3
"760",2
"761",5
"762",4
"763",2
"764",2
"765",1
"766",4
"767",3
"768",2
"769",4
"770",5
"771",5
"772",3
"773",6
"774",2
"775",5
"776",5
"777",4
"778",6
"779",3
"780",4
"781",6
"782",5
"783",5
"784",2
"785",5
"786",5
"787",5
"788",5
"789",5
"790",6
"791",5
"792",5
"793",5
"794",2
"795",4
"796",5
"797",4
"798",3
"799",3
"800",3
"801",4
"802",5
"803",4
"804",4
"805",3
"806",4
"807",6
"808",5
"809",3
"810",5
"811",6
"812",4
"813",5
"814",3
"815",4
"816",3
"817",5
"818",6
"819",4
"820",5
"821",6
"822",5
"823",3
"824",4
"825",4
"826",4
"827",6
"828",3
"829",5
"830",5
"831",5
"832",5
"833",5
"834",4
"835",1
"836",5
"837",6
"838",4
"839",6
"840",6
"841",2
"842",4
"843",4
"844",2
"845",5
"846",5
"847",6
"848",5
"849",4
"850",5
"851",3
"852",2
"853",4
"854",6
"855",5
"856",3
"857",3
"858",6
"859",4
"860",3
"861",5
"862",6
"863",4
"864",5
"865",3
"866",6
"867",5
"868",6
"869",6
"870",6
"871",5
"872",1
"873",5
"874",5
"875",5
"876",6
"877",3
"878",5
"879",6
"880",6
"881",4
"882",2
"883",3
"884",5
"885",5
"886",5
"887",2
"888",4
"889",3
"890",4
"891",3
"892",6
"893",5
"894",5
"895",6
"896",4
"897",5
"898",5
"899",4
"900",2
"901",5
"902",5
"903",2
"904",3
"905",4
"906",4
"907",2
"908",6
"909",5
"910",3
"911",4
"912",6
"913",4
"914",4
"915",5
"916",2
"917",5
"918",5
"919",2
"920",2
"921",6
"922",6
"923",5
"924",1
"925",5
"926",6
"927",4
"928",6
"929",6
"930",5
"931",6
"932",5
"933",5
"934",4
"935",5
"936",3
"937",3
"938",4
"939",3
"940",5
"941",3
"942",2
"943",4
"944",4
"945",2
"946",2
"947",6
"948",4
"949",2
"950",6
"951",3
"952",5
"953",3
"954",3
"955",6
"956",3
"957",5
"958",6
"959",4
"960",4
"961",6
"962",6
"963",6
"964",2
"965",4
"966",5
"967",5
"968",3
"969",5
"970",5
"971",3
"972",6
"973",6
"974",4
"975",5
"976",3
"977",6
"978",4
"979",6
"980",5
"981",4
"982",6
"983",3
"984",5
"985",6
"986",2
"987",5
"988",5
"989",4
"990",3
"991",3
"992",6
"993",5
"994",4
"995",3
"996",5
"997",6
"998",3
"999",5
"1000",6
"1001",4
"1002",3
"1003",7
"1004",4
"1005",6
"1006",5
"1007",5
"1008",6
"1009",6
"1010",4
"1011",6
"1012",6
"1013",5
"1014",5
"1015",4
"1016",6
"1017",4
"1018",5
"1019",4
"1020",4
"1021",5
"1022",5
"1023",3
"1024",4
"1025",3
"1026",3
"1027",5
"1028",5
"1029",5
"1030",2
"1031",4
"1032",2
"1033",4
"1034",2
"1035",5
"1036",2
"1037",6
"1038",1
"1039",2
"1040",2
"1041",1
"1042",4
"1043",2
"1044",5
"1045",5
"1046",6
"1047",4
"1048",4
"1049",3
"1050",2
"1051",1
"1052",3
"1053",2
"1054",1
"1055",5
"1056",3
"1057",5
"1058",6
"1059",4
"1060",6
"1061",4
"1062",3
"1063",1
"1064",3
"1065",5
"1066",4
"1067",4
"1068",6
"1069",3
"1070",5
"1071",3
"1072",3
"1073",7
"1074",2
"1075",4
"1076",4
"1077",3
"1078",6
"1079",6
"1080",1
"1081",3
"1082",4
"1083",2
"1084",5
"1085",4
"1086",4
"1087",4
"1088",3
"1089",4
"1090",7
"1091",3
"1092",4
"1093",5
"1094",1
"1095",5
"1096",2
"1097",3
"1098",5
"1099",1
"1100",2
"1101",5
"1102",1
"1103",6
"1104",4
"1105",3
"1106",4
"1107",5
"1108",5
"1109",6
"1110",2
"1111",5
"1112",2
"1113",3
"1114",5
"1115",6
"1116",4
"1117",4
"1118",4
"1119",1
"1120",5
"1121",5
"1122",2
"1123",4
"1124",4
"1125",6
"1126",4
"1127",4
"1128",4
"1129",1
"1130",2
"1131",5
"1132",2
"1133",6
"1134",5
"1135",4
"1136",3
"1137",5
"1138",4
"1139",1
"1140",2
"1141",4
"1142",4
"1143",5
"1144",5
"1145",4
"1146",2
"1147",4
"1148",1
"1149",4
"1150",4
"1151",4
"1152",1
"1153",4
"1154",5
"1155",5
"1156",4
"1157",3
"1158",3
"1159",6
"1160",6
"1161",3
"1162",4
"1163",6
"1164",4
"1165",5
"1166",1
"1167",2
"1168",1
"1169",3
"1170",4
"1171",4
"1172",2
"1173",3
"1174",3
"1175",2
"1176",4
"1177",5
"1178",6
"1179",6
"1180",3
"1181",5
"1182",3
"1183",4
"1184",1
"1185",4
"1186",3
"1187",4
"1188",6
"1189",5
"1190",2
"1191",5
"1192",4
"1193",1
"1194",1
"1195",1
"1196",4
"1197",5
"1198",2
"1199",5
"1200",3
"1201",1
"1202",2
"1203",4
"1204",4
"1205",4
"1206",5
"1207",5
"1208",4
"1209",6
"1210",4
"1211",5
"1212",4
"1213",1
"1214",3
"1215",5
"1216",4
"1217",6
"1218",6
"1219",4
"1220",4
"1221",2
"1222",5
"1223",5
"1224",6
"1225",1
"1226",4
"1227",3
"1228",4
"1229",3
"1230",6
"1231",3
"1232",3
"1233",2
"1234",5
"1235",1
"1236",6
"1237",1
"1238",3
"1239",4
"1240",6
"1241",4
"1242",3
"1243",6
"1244",3
"1245",2
"1246",4
"1247",4
"1248",1
"1249",4
"1250",4
"1251",3
"1252",3
"1253",4
"1254",6
"1255",4
"1256",6
"1257",2
"1258",3
"1259",4
"1260",6
"1261",3
"1262",2
"1263",3
"1264",6
"1265",2
"1266",3
"1267",4
"1268",5
"1269",4
"1270",5
"1271",1
"1272",2
"1273",2
"1274",2
"1275",5
"1276",2
"1277",3
"1278",3
"1279",4
"1280",6
"1281",1
"1282",5
"1283",2
"1284",2
"1285",5
"1286",4
"1287",3
"1288",5
"1289",6
"1290",3
"1291",1
"1292",5
"1293",6
"1294",2
"1295",4
"1296",3
"1297",1
"1298",4
"1299",5
"1300",4
"1301",6
"1302",1
"1303",5
"1304",1
"1305",3
"1306",1
"1307",3
"1308",3
"1309",5
"1310",5
"1311",1
"1312",6
"1313",4
"1314",5
"1315",6
"1316",3
"1317",4
"1318",4
"1319",4
"1320",5
"1321",3
"1322",4
"1323",2
"1324",4
"1325",3
"1326",4
"1327",3
"1328",3
"1329",2
"1330",4
"1331",6
"1332",1
"1333",5
"1334",4
"1335",4
"1336",4
"1337",4
"1338",1
"1339",5
"1340",5
"1341",3
"1342",6
"1343",5
"1344",4
"1345",4
"1346",3
"1347",4
"1348",4
"1349",3
"1350",1
"1351",4
"1352",6
"1353",3
"1354",6
"1355",6
"1356",4
"1357",2
"1358",1
"1359",5
"1360",3
"1361",5
"1362",6
"1363",6
"1364",3
"1365",5
"1366",3
"1367",5
"1368",5
"1369",1
"1370",4
"1371",3
"1372",3
"1373",4
"1374",5
"1375",4
"1376",3
"1377",5
"1378",6
"1379",4
"1380",5
"1381",2
"1382",6
"1383",6
"1384",2
"1385",5
"1386",4
"1387",3
"1388",3
"1389",5
"1390",2
"1391",5
"1392",5
"1393",4
"1394",6
"1395",2
"1396",5
"1397",4
"1398",5
"1399",5
"1400",5
"1401",5
"1402",5
"1403",2
"1404",6
"1405",3
"1406",3
"1407",6
"1408",4
"1409",4
"1410",2
"1411",3
"1412",3
"1413",6
"1414",4
"1415",4
"1416",2
"1417",6
"1418",6
"1419",3
"1420",2
"1421",5
"1422",5
"1423",6
"1424",2
"1425",2
"1426",6
"1427",6
"1428",2
"1429",3
"1430",3
"1431",2
"1432",3
"1433",6
"1434",3
"1435",3
"1436",5
"1437",5
"1438",2
"1439",2
"1440",5
"1441",1
"1442",5
"1443",3
"1444",3
"1445",3
"1446",5
"1447",3
"1448",2
"1449",5
"1450",6
"1451",3
"1452",1
"1453",4
"1454",5
"1455",2
"1456",4
"1457",6
"1458",4
"1459",4
"1460",1
"1461",4
"1462",2
"1463",4
"1464",3
"1465",5
"1466",3
"1467",2
"1468",3
"1469",3
"1470",5
"1471",6
"1472",4
"1473",6
"1474",3
"1475",6
"1476",2
"1477",2
"1478",4
"1479",2
"1480",1
"1481",3
"1482",1
"1483",3
"1484",2
"1485",5
"1486",1
"1487",6
"1488",4
"1489",1
"1490",4
"1491",6
"1492",2
"1493",3
"1494",5
"1495",2
"1496",4
"1497",6
"1498",3
"1499",3
"1500",6
"1501",2
"1502",5
"1503",6
"1504",3
"1505",4
"1506",4
"1507",4
"1508",6
"1509",5
"1510",4
"1511",4
"1512",6
"1513",4
"1514",4
"1515",6
"1516",3
"1517",6
"1518",6
"1519",2
"1520",6
"1521",3
"1522",4
"1523",5
"1524",3
"1525",2
"1526",2
"1527",5
"1528",2
"1529",4
"1530",3
"1531",3
"1532",4
"1533",4
"1534",4
"1535",4
"1536",2
"1537",4
"1538",5
"1539",2
"1540",3
"1541",2
"1542",2
"1543",3
"1544",4
"1545",6
"1546",6
"1547",4
"1548",4
"1549",2
"1550",4
"1551",4
"1552",4
"1553",2
"1554",4
"1555",2
"1556",3
"1557",6
"1558",1
"1559",2
"1560",4
"1561",4
"1562",5
"1563",1
"1564",3
"1565",5
"1566",5
"1567",6
"1568",4
"1569",4
"1570",6
"1571",2
"1572",3
"1573",4
"1574",7
"1575",1
"1576",3
"1577",2
"1578",2
"1579",4
"1580",4
"1581",4
"1582",6
"1583",5
"1584",2
"1585",4
"1586",6
"1587",4
"1588",4
"1589",4
"1590",4
"1591",5
"1592",3
"1593",5
"1594",3
"1595",5
"1596",7
"1597",6
"1598",3
"1599",6
"1600",6
"1601",5
"1602",6
"1603",3
"1604",6
"1605",6
"1606",6
"1607",4
"1608",6
"1609",4
"1610",5
"1611",5
"1612",4
"1613",4
"1614",3
"1615",2
"1616",6
"1617",4
"1618",4
"1619",4
"1620",5
"1621",1
"1622",4
"1623",3
"1624",4
"1625",6
"1626",7
"1627",4
"1628",2
"1629",4
"1630",5
"1631",4
"1632",4
"1633",5
"1634",5
"1635",5
"1636",6
"1637",6
"1638",2
"1639",4
"1640",3
"1641",5
"1642",6
"1643",4
"1644",3
"1645",4
"1646",5
"1647",3
"1648",4
"1649",5
"1650",4
"1651",4
"1652",4
"1653",7
"1654",5
"1655",3
"1656",4
"1657",6
"1658",6
"1659",4
"1660",6
"1661",4
"1662",5
"1663",1
"1664",3
"1665",3
"1666",6
"1667",2
"1668",3
"1669",2
"1670",6
"1671",5
"1672",5
"1673",3
"1674",6
"1675",3
"1676",6
"1677",5
"1678",2
"1679",4
"1680",5
"1681",5
"1682",5
"1683",5
"1684",6
"1685",5
"1686",3
"1687",4
"1688",4
"1689",3
"1690",6
"1691",6
"1692",4
"1693",2
"1694",4
"1695",4
"1696",4
"1697",3
"1698",1
"1699",3
"1700",3
"1701",3
"1702",2
"1703",5
"1704",3
"1705",2
"1706",4
"1707",6
"1708",5
"1709",4
"1710",5
"1711",6
"1712",6
"1713",4
"1714",1
"1715",4
"1716",2
"1717",5
"1718",4
"1719",3
"1720",6
"1721",2
"1722",1
"1723",5
"1724",6
"1725",3
"1726",3
"1727",4
"1728",4
"1729",5
"1730",4
"1731",2
"1732",2
"1733",6
"1734",4
"1735",6
"1736",2
"1737",3
"1738",1
"1739",4
"1740",4
"1741",4
"1742",4
"1743",1
"1744",3
"1745",5
"1746",5
"1747",5
"1748",5
"1749",1
"1750",4
"1751",2
"1752",1
"1753",5
"1754",5
"1755",2
"1756",5
"1757",5
"1758",4
"1759",5
"1760",2
"1761",6
"1762",3
"1763",1
"1764",5
"1765",2
"1766",3
"1767",4
"1768",4
"1769",3
"1770",1
"1771",4
"1772",4
"1773",5
"1774",4
"1775",4
"1776",4
"1777",6
"1778",4
"1779",4
"1780",4
"1781",6
"1782",6
"1783",5
"1784",4
"1785",5
"1786",7
"1787",5
"1788",5
"1789",4
"1790",5
"1791",6
"1792",5
"1793",6
"1794",5
"1795",4
"1796",6
"1797",5
"1798",2
"1799",4
"1800",6
"1801",5
"1802",5
"1803",6
"1804",6
"1805",3
"1806",3
"1807",6
"1808",5
"1809",6
"1810",4
"1811",4
"1812",3
"1813",3
"1814",2
"1815",3
"1816",5
"1817",6
"1818",5
"1819",3
"1820",3
"1821",4
"1822",4
"1823",4
"1824",5
"1825",4
"1826",4
"1827",5
"1828",5
"1829",6
"1830",4
"1831",5
"1832",4
"1833",5
"1834",4
"1835",4
"1836",3
"1837",3
"1838",6
"1839",6
"1840",4
"1841",5
"1842",5
"1843",5
"1844",6
"1845",5
"1846",5
"1847",5
"1848",3
"1849",3
"1850",5
"1851",7
"1852",6
"1853",3
"1854",5
"1855",3
"1856",6
"1857",1
"1858",4
"1859",2
"1860",6
"1861",1
"1862",5
"1863",1
"1864",5
"1865",6
"1866",3
"1867",4
"1868",4
"1869",5
"1870",4
"1871",6
"1872",5
"1873",3
"1874",5
"1875",5
"1876",5
"1877",6
"1878",3
"1879",6
"1880",4
"1881",4
"1882",5
"1883",4
"1884",5
"1885",6
"1886",4
"1887",3
"1888",4
"1889",6
"1890",4
"1891",5
"1892",6
"1893",6
"1894",5
"1895",6
"1896",6
"1897",3
"1898",4
"1899",5
"1900",4
"1901",2
"1902",4
"1903",3
"1904",2
"1905",2
"1906",5
"1907",5
"1908",2
"1909",6
"1910",3
"1911",6
"1912",6
"1913",4
"1914",3
"1915",5
"1916",4
"1917",5
"1918",6
"1919",4
"1920",6
"1921",6
"1922",1
"1923",6
"1924",5
"1925",6
"1926",1
"1927",5
"1928",3
"1929",6
"1930",5
"1931",6
"1932",4
"1933",5
"1934",3
"1935",5
"1936",6
"1937",5
"1938",6
"1939",6
"1940",4
"1941",5
"1942",4
"1943",2
"1944",6
"1945",4
"1946",3
"1947",4
"1948",5
"1949",3
"1950",6
"1951",4
"1952",5
"1953",4
"1954",5
"1955",4
"1956",1
"1957",6
"1958",6
"1959",4
"1960",4
"1961",4
"1962",6
"1963",4
"1964",5
"1965",3
"1966",4
"1967",6
"1968",5
"1969",4
"1970",3
"1971",3
"1972",5
"1973",5
"1974",7
"1975",6
"1976",4
"1977",3
"1978",2
"1979",4
"1980",6
"1981",3
"1982",5
"1983",2
"1984",4
"1985",2
"1986",4
"1987",5
"1988",5
"1989",3
"1990",7
"1991",4
"1992",6
"1993",5
"1994",6
"1995",2
"1996",3
"1997",4
"1998",6
"1999",1
"2000",3
"2001",2
"2002",3
"2003",4
"2004",4
"2005",4
"2006",2
"2007",5
"2008",5
"2009",5
"2010",5
"2011",4
"2012",3
"2013",1
"2014",6
"2015",2
"2016",5
"2017",4
"2018",5
"2019",5
"2020",2
"2021",5
"2022",2
"2023",4
"2024",5
"2025",4
"2026",3
"2027",4
"2028",5
"2029",5
"2030",5
"2031",3
"2032",1
"2033",2
"2034",5
"2035",4
"2036",4
"2037",6
"2038",5
"2039",5
"2040",6
"2041",5
"2042",2
"2043",4
"2044",6
"2045",3
"2046",5
"2047",1
"2048",3
"2049",1
"2050",4
"2051",6
"2052",6
"2053",5
"2054",6
"2055",5
"2056",5
"2057",3
"2058",5
"2059",1
"2060",5
"2061",6
"2062",2
"2063",5
"2064",5
"2065",4
"2066",6
"2067",5
"2068",6
"2069",5
"2070",6
"2071",3
"2072",3
"2073",1
"2074",6
"2075",3
"2076",4
"2077",5
"2078",5
"2079",5
"2080",6
"2081",6
"2082",6
"2083",4
"2084",5
"2085",3
"2086",5
"2087",1
"2088",5
"2089",4
"2090",6
"2091",1
"2092",5
"2093",5
"2094",5
"2095",3
"2096",5
"2097",4
"2098",4
"2099",4
"2100",6
"2101",4
"2102",5
"2103",4
"2104",3
"2105",5
"2106",4
"2107",4
"2108",1
"2109",6
"2110",5
"2111",6
"2112",5
"2113",2
"2114",4
"2115",5
"2116",6
"2117",6
"2118",2
"2119",6
"2120",4
"2121",5
"2122",6
"2123",5
"2124",2
"2125",1
"2126",6
"2127",6
"2128",4
"2129",5
"2130",6
"2131",5
"2132",6
"2133",3
"2134",5
"2135",4
"2136",4
"2137",4
"2138",5
"2139",4
"2140",6
"2141",6
"2142",4
"2143",4
"2144",6
"2145",5
"2146",4
"2147",5
"2148",6
"2149",4
"2150",4
"2151",5
"2152",2
"2153",6
"2154",3
"2155",5
"2156",6
"2157",3
"2158",6
"2159",3
"2160",5
"2161",3
"2162",6
"2163",4
"2164",4
"2165",4
"2166",4
"2167",4
"2168",6
"2169",5
"2170",6
"2171",4
"2172",3
"2173",2
"2174",5
"2175",3
"2176",5
"2177",4
"2178",4
"2179",6
"2180",3
"2181",3
"2182",5
"2183",6
"2184",2
"2185",5
"2186",4
"2187",6
"2188",5
"2189",5
"2190",3
"2191",6
"2192",6
"2193",6
"2194",1
"2195",7
"2196",3
"2197",6
"2198",2
"2199",6
"2200",3
"2201",6
"2202",6
"2203",6
"2204",5
"2205",3
"2206",1
"2207",6
"2208",2
"2209",3
"2210",5
"2211",2
"2212",1
"2213",4
"2214",3
"2215",5
"2216",5
"2217",3
"2218",5
"2219",6
"2220",2
"2221",4
"2222",4
"2223",2
"2224",6
"2225",5
"2226",5
"2227",5
"2228",6
"2229",1
"2230",6
"2231",2
"2232",6
"2233",3
"2234",6
"2235",5
"2236",4
"2237",5
"2238",6
"2239",3
"2240",1
"2241",5
"2242",2
"2243",4
"2244",1
"2245",4
"2246",6
"2247",4
"2248",4
"2249",6
"2250",3
"2251",5
"2252",2
"2253",5
"2254",4
"2255",3
"2256",3
"2257",5
"2258",2
"2259",4
"2260",2
"2261",3
"2262",3
"2263",4
"2264",4
"2265",5
"2266",2
"2267",4
"2268",4
"2269",7
"2270",2
"2271",5
"2272",5
"2273",3
"2274",6
"2275",3
"2276",6
"2277",5
"2278",5
"2279",4
"2280",4
"2281",6
"2282",4
"2283",3
"2284",2
"2285",3
"2286",3
"2287",3
"2288",5
"2289",5
"2290",6
"2291",3
"2292",3
"2293",4
"2294",2
"2295",4
"2296",4
"2297",2
"2298",4
"2299",6
"2300",7
"2301",3
"2302",6
"2303",5
"2304",3
"2305",2
"2306",3
"2307",2
"2308",5
"2309",4
"2310",5
"2311",4
"2312",3
"2313",2
"2314",4
"2315",3
"2316",5
"2317",4
"2318",3
"2319",3
"2320",4
"2321",6
"2322",6
"2323",5
"2324",3
"2325",4
"2326",5
"2327",3
"2328",6
"2329",4
"2330",2
"2331",5
"2332",5
"2333",4
"2334",4
"2335",5
"2336",6
"2337",4
"2338",4
"2339",5
"2340",2
"2341",4
"2342",6
"2343",5
"2344",3
"2345",2
"2346",3
"2347",4
"2348",4
"2349",4
"2350",3
"2351",6
"2352",2
"2353",5
"2354",2
"2355",5
"2356",4
"2357",3
"2358",6
"2359",5
"2360",5
"2361",1
"2362",5
"2363",4
"2364",6
"2365",6
"2366",5
"2367",3
"2368",5
"2369",4
"2370",6
"2371",3
"2372",5
"2373",6
"2374",4
"2375",5
"2376",6
"2377",5
"2378",6
"2379",6
"2380",6
"2381",5
"2382",6
"2383",4
"2384",5
"2385",2
"2386",3
"2387",4
"2388",1
"2389",6
"2390",5
"2391",2
"2392",1
"2393",6
"2394",6
"2395",3
"2396",4
"2397",4
"2398",3
"2399",5
"2400",6
"2401",3
"2402",5
"2403",4
"2404",2
"2405",3
"2406",2
"2407",4
"2408",6
"2409",6
"2410",1
"2411",3
"2412",3
"2413",5
"2414",6
"2415",6
"2416",5
"2417",4
"2418",1
"2419",3
"2420",5
"2421",2
"2422",5
"2423",6
"2424",5
"2425",6
"2426",4
"2427",2
"2428",6
"2429",6
"2430",5
"2431",5
"2432",2
"2433",3
"2434",5
"2435",2
"2436",5
"2437",5
"2438",5
"2439",5
"2440",3
"2441",1
"2442",1
"2443",4
"2444",2
"2445",3
"2446",5
"2447",4
"2448",6
"2449",5
"2450",2
"2451",4
"2452",5
"2453",5
"2454",2
"2455",6
"2456",1
"2457",6
"2458",4
"2459",4
"2460",4
"2461",4
"2462",3
"2463",3
"2464",4
"2465",3
"2466",3
"2467",2
"2468",4
"2469",4
"2470",6
"2471",3
"2472",5
"2473",5
"2474",3
"2475",4
"2476",5
"2477",5
"2478",6
"2479",4
"2480",4
"2481",4
"2482",3
"2483",4
"2484",2
"2485",6
"2486",4
"2487",3
"2488",5
"2489",4
"2490",3
"2491",4
"2492",3
"2493",4
"2494",2
"2495",6
"2496",6
"2497",6
"2498",4
