"","x"
"484",6
"485",6
"486",1
"487",4
"488",3
"489",4
"490",4
"491",6
"492",3
"493",4
"494",3
"495",2
"496",4
"497",2
"498",6
"499",6
"500",6
"501",4
"502",6
"503",2
"504",3
"505",1
"506",2
"507",4
"508",6
"509",4
"510",5
"511",2
"512",3
"513",4
"514",2
"515",4
"516",4
"517",2
"518",6
"519",6
"520",4
"521",6
"522",4
"523",6
"524",4
"525",4
"526",4
"527",4
"528",4
"529",4
"530",4
"531",6
"532",6
"533",6
"534",4
"535",4
"536",6
"537",7
"538",6
"539",4
"540",4
"541",4
"542",2
"543",4
"544",4
"545",4
"546",6
"547",2
"548",4
"549",6
"550",1
"551",4
"552",4
"553",1
"554",2
"555",1
"556",1
"557",6
"558",5
"559",4
"560",5
"561",4
"562",3
"563",6
"564",1
"565",5
"566",6
"567",4
"568",3
"569",6
"570",1
"571",4
"572",6
"573",1
"574",3
"575",5
"576",4
"577",6
"578",5
"579",5
"580",4
"581",3
"582",3
"583",1
"584",1
"585",6
"586",4
"587",6
"588",2
"589",4
"590",4
"591",4
"592",6
"593",4
"594",4
"595",2
"596",1
"597",1
"598",3
"599",6
"600",3
"601",3
"602",2
"603",2
"604",4
"605",6
"606",1
"607",4
"608",4
"609",6
"610",5
"611",4
"612",4
"613",2
"614",6
"615",6
"616",1
"617",4
"618",4
"619",4
"620",6
"621",3
"622",4
"623",4
"624",4
"625",6
"626",2
"627",6
"628",1
"629",1
"630",3
"631",2
"632",1
"633",1
"634",2
"635",1
"636",3
"637",4
"638",1
"639",1
"640",2
"641",2
"642",4
"643",3
"644",1
"645",3
"646",6
"647",4
"648",6
"649",2
"650",4
"651",4
"652",4
"653",2
"654",5
"655",2
"656",4
"657",1
"658",2
"659",2
"660",2
"661",4
"662",2
"663",4
"664",5
"665",6
"666",4
"667",4
"668",4
"669",2
"670",2
"671",6
"672",4
"673",4
"674",4
"675",1
"676",6
"677",5
"678",2
"679",3
"680",1
"681",1
"682",4
"683",4
"684",6
"685",1
"686",4
"687",6
"688",4
"689",4
"690",7
"691",4
"692",4
"693",4
"694",3
"695",4
"696",4
"697",1
"698",7
"699",3
"700",4
"701",4
"702",4
"703",5
"704",2
"705",6
"706",6
"707",1
"708",4
"709",4
"710",2
"711",4
"712",6
"713",7
"714",1
"715",6
"716",3
"717",6
"718",5
"719",2
"720",3
"721",2
"722",4
"723",4
"724",2
"725",4
"726",4
"727",3
"728",1
"729",6
"730",2
"731",6
"732",3
"733",3
"734",6
"735",4
"736",4
"737",2
"738",2
"739",6
"740",5
"741",3
"742",6
"743",6
"744",3
"745",1
"746",3
"747",6
"748",4
"749",6
"750",6
"751",2
"752",4
"753",6
"754",4
"755",4
"756",4
"757",6
"758",6
"759",2
"760",1
"761",4
"762",6
"763",1
"764",1
"765",1
"766",4
"767",4
"768",3
"769",1
"770",5
"771",4
"772",6
"773",4
"774",2
"775",6
"776",4
"777",5
"778",4
"779",1
"780",2
"781",6
"782",7
"783",6
"784",1
"785",6
"786",4
"787",4
"788",2
"789",6
"790",7
"791",4
"792",4
"793",4
"794",3
"795",3
"796",4
"797",4
"798",2
"799",2
"800",3
"801",4
"802",6
"803",3
"804",2
"805",4
"806",4
"807",7
"808",6
"809",4
"810",3
"811",4
"812",4
"813",2
"814",2
"815",4
"816",2
"817",6
"818",6
"819",4
"820",4
"821",7
"822",4
"823",2
"824",3
"825",4
"826",1
"827",6
"828",2
"829",4
"830",6
"831",4
"832",2
"833",4
"834",2
"835",1
"836",6
"837",7
"838",4
"839",6
"840",4
"841",2
"842",4
"843",2
"844",1
"845",6
"846",6
"847",6
"848",6
"849",2
"850",4
"851",4
"852",1
"853",4
"854",6
"855",3
"856",4
"857",2
"858",5
"859",4
"860",4
"861",3
"862",6
"863",4
"864",4
"865",2
"866",6
"867",6
"868",4
"869",6
"870",6
"871",1
"872",1
"873",2
"874",3
"875",4
"876",6
"877",6
"878",4
"879",6
"880",6
"881",3
"882",2
"883",1
"884",6
"885",4
"886",6
"887",1
"888",2
"889",2
"890",2
"891",1
"892",6
"893",6
"894",4
"895",7
"896",4
"897",6
"898",5
"899",6
"900",2
"901",4
"902",4
"903",4
"904",2
"905",6
"906",2
"907",2
"908",6
"909",2
"910",4
"911",4
"912",7
"913",2
"914",4
"915",6
"916",1
"917",6
"918",6
"919",3
"920",1
"921",7
"922",7
"923",4
"924",1
"925",5
"926",6
"927",4
"928",5
"929",4
"930",3
"931",6
"932",4
"933",6
"934",4
"935",5
"936",3
"937",2
"938",4
"939",2
"940",4
"941",2
"942",2
"943",6
"944",1
"945",3
"946",3
"947",6
"948",2
"949",1
"950",6
"951",4
"952",4
"953",3
"954",1
"955",6
"956",2
"957",6
"958",7
"959",1
"960",2
"961",6
"962",4
"963",4
"964",1
"965",3
"966",4
"967",6
"968",1
"969",3
"970",6
"971",3
"972",6
"973",4
"974",1
"975",4
"976",2
"977",6
"978",5
"979",6
"980",4
"981",5
"982",6
"983",4
"984",1
"985",4
"986",3
"987",4
"988",6
"989",2
"990",2
"991",2
"992",6
"993",6
"994",4
"995",3
"996",4
"997",6
"998",3
"999",2
"1000",5
"1001",3
"1002",1
"1003",6
"1004",4
"1005",6
"1006",3
"1007",5
"1008",6
"1009",6
"1010",4
"1011",6
"1012",6
"1013",4
"1014",6
"1015",4
"1016",5
"1017",4
"1018",4
"1019",2
"1020",1
"1021",4
"1022",2
"1023",2
"1024",4
"1025",2
"1026",4
"1027",6
"1028",4
"1029",4
"1030",3
"1031",4
"1032",3
"1033",3
"1034",1
"1035",4
"1036",4
"1037",2
"1038",1
"1039",1
"1040",1
"1041",1
"1042",5
"1043",3
"1044",4
"1045",1
"1046",4
"1047",2
"1048",3
"1049",1
"1050",1
"1051",1
"1052",1
"1053",1
"1054",2
"1055",4
"1056",4
"1057",4
"1058",6
"1059",2
"1060",5
"1061",1
"1062",2
"1063",2
"1064",4
"1065",5
"1066",2
"1067",6
"1068",5
"1069",4
"1070",7
"1071",2
"1072",6
"1073",6
"1074",1
"1075",4
"1076",4
"1077",3
"1078",6
"1079",6
"1080",2
"1081",2
"1082",1
"1083",1
"1084",3
"1085",4
"1086",6
"1087",4
"1088",1
"1089",2
"1090",6
"1091",4
"1092",4
"1093",2
"1094",1
"1095",7
"1096",1
"1097",2
"1098",4
"1099",1
"1100",2
"1101",4
"1102",2
"1103",6
"1104",4
"1105",5
"1106",3
"1107",3
"1108",2
"1109",7
"1110",1
"1111",6
"1112",4
"1113",4
"1114",6
"1115",3
"1116",6
"1117",3
"1118",4
"1119",3
"1120",7
"1121",5
"1122",2
"1123",4
"1124",4
"1125",4
"1126",4
"1127",4
"1128",3
"1129",2
"1130",1
"1131",3
"1132",3
"1133",6
"1134",4
"1135",2
"1136",2
"1137",4
"1138",4
"1139",1
"1140",1
"1141",4
"1142",4
"1143",6
"1144",4
"1145",4
"1146",3
"1147",1
"1148",1
"1149",4
"1150",4
"1151",4
"1152",1
"1153",4
"1154",6
"1155",4
"1156",4
"1157",2
"1158",2
"1159",6
"1160",5
"1161",1
"1162",4
"1163",7
"1164",4
"1165",4
"1166",1
"1167",1
"1168",2
"1169",1
"1170",4
"1171",4
"1172",1
"1173",1
"1174",6
"1175",1
"1176",4
"1177",3
"1178",6
"1179",6
"1180",4
"1181",6
"1182",2
"1183",3
"1184",2
"1185",1
"1186",3
"1187",2
"1188",6
"1189",2
"1190",1
"1191",6
"1192",2
"1193",2
"1194",1
"1195",1
"1196",6
"1197",6
"1198",1
"1199",4
"1200",3
"1201",1
"1202",1
"1203",6
"1204",4
"1205",4
"1206",4
"1207",4
"1208",4
"1209",6
"1210",4
"1211",5
"1212",2
"1213",1
"1214",4
"1215",4
"1216",2
"1217",6
"1218",6
"1219",3
"1220",1
"1221",1
"1222",6
"1223",6
"1224",6
"1225",3
"1226",4
"1227",2
"1228",1
"1229",1
"1230",6
"1231",1
"1232",2
"1233",1
"1234",4
"1235",2
"1236",7
"1237",1
"1238",1
"1239",4
"1240",4
"1241",6
"1242",4
"1243",4
"1244",2
"1245",1
"1246",2
"1247",4
"1248",1
"1249",4
"1250",6
"1251",4
"1252",3
"1253",1
"1254",6
"1255",4
"1256",2
"1257",3
"1258",3
"1259",4
"1260",6
"1261",4
"1262",2
"1263",1
"1264",5
"1265",1
"1266",2
"1267",3
"1268",4
"1269",2
"1270",1
"1271",1
"1272",1
"1273",1
"1274",1
"1275",6
"1276",2
"1277",4
"1278",1
"1279",2
"1280",7
"1281",1
"1282",6
"1283",1
"1284",1
"1285",5
"1286",4
"1287",4
"1288",6
"1289",6
"1290",3
"1291",2
"1292",4
"1293",6
"1294",1
"1295",2
"1296",3
"1297",2
"1298",1
"1299",6
"1300",4
"1301",6
"1302",1
"1303",6
"1304",1
"1305",4
"1306",1
"1307",3
"1308",4
"1309",6
"1310",4
"1311",1
"1312",6
"1313",4
"1314",6
"1315",6
"1316",4
"1317",2
"1318",6
"1319",4
"1320",6
"1321",3
"1322",1
"1323",1
"1324",2
"1325",5
"1326",5
"1327",1
"1328",3
"1329",1
"1330",2
"1331",6
"1332",1
"1333",6
"1334",6
"1335",6
"1336",2
"1337",2
"1338",1
"1339",6
"1340",6
"1341",4
"1342",6
"1343",6
"1344",4
"1345",3
"1346",6
"1347",4
"1348",2
"1349",2
"1350",1
"1351",4
"1352",5
"1353",1
"1354",6
"1355",6
"1356",4
"1357",1
"1358",1
"1359",6
"1360",2
"1361",4
"1362",6
"1363",6
"1364",1
"1365",5
"1366",1
"1367",4
"1368",7
"1369",1
"1370",6
"1371",2
"1372",3
"1373",4
"1374",2
"1375",4
"1376",3
"1377",2
"1378",6
"1379",1
"1380",3
"1381",1
"1382",6
"1383",6
"1384",1
"1385",4
"1386",4
"1387",4
"1388",1
"1389",4
"1390",2
"1391",4
"1392",4
"1393",4
"1394",6
"1395",2
"1396",4
"1397",1
"1398",3
"1399",6
"1400",4
"1401",5
"1402",2
"1403",3
"1404",3
"1405",1
"1406",2
"1407",6
"1408",1
"1409",4
"1410",1
"1411",4
"1412",2
"1413",6
"1414",5
"1415",3
"1416",3
"1417",4
"1418",6
"1419",1
"1420",1
"1421",6
"1422",4
"1423",4
"1424",2
"1425",2
"1426",3
"1427",6
"1428",1
"1429",2
"1430",2
"1431",2
"1432",3
"1433",6
"1434",1
"1435",3
"1436",4
"1437",6
"1438",3
"1439",2
"1440",4
"1441",1
"1442",5
"1443",1
"1444",1
"1445",2
"1446",3
"1447",2
"1448",2
"1449",6
"1450",6
"1451",2
"1452",1
"1453",2
"1454",6
"1455",1
"1456",5
"1457",6
"1458",3
"1459",4
"1460",2
"1461",3
"1462",1
"1463",2
"1464",2
"1465",3
"1466",3
"1467",6
"1468",4
"1469",4
"1470",4
"1471",4
"1472",4
"1473",6
"1474",4
"1475",5
"1476",4
"1477",2
"1478",3
"1479",1
"1480",1
"1481",2
"1482",1
"1483",3
"1484",1
"1485",4
"1486",2
"1487",6
"1488",3
"1489",3
"1490",6
"1491",4
"1492",6
"1493",2
"1494",5
"1495",1
"1496",4
"1497",4
"1498",2
"1499",1
"1500",6
"1501",1
"1502",4
"1503",6
"1504",1
"1505",4
"1506",4
"1507",4
"1508",6
"1509",5
"1510",2
"1511",2
"1512",6
"1513",1
"1514",4
"1515",6
"1516",2
"1517",7
"1518",6
"1519",4
"1520",6
"1521",2
"1522",4
"1523",4
"1524",3
"1525",1
"1526",2
"1527",3
"1528",1
"1529",2
"1530",2
"1531",2
"1532",4
"1533",4
"1534",3
"1535",4
"1536",1
"1537",4
"1538",4
"1539",1
"1540",1
"1541",1
"1542",1
"1543",1
"1544",3
"1545",6
"1546",5
"1547",4
"1548",3
"1549",1
"1550",4
"1551",6
"1552",4
"1553",1
"1554",3
"1555",1
"1556",6
"1557",4
"1558",1
"1559",1
"1560",3
"1561",4
"1562",6
"1563",1
"1564",2
"1565",4
"1566",6
"1567",4
"1568",4
"1569",4
"1570",6
"1571",2
"1572",2
"1573",1
"1574",7
"1575",1
"1576",1
"1577",1
"1578",1
"1579",6
"1580",2
"1581",4
"1582",4
"1583",1
"1584",1
"1585",4
"1586",6
"1587",1
"1588",6
"1589",2
"1590",2
"1591",4
"1592",4
"1593",4
"1594",1
"1595",6
"1596",7
"1597",6
"1598",4
"1599",6
"1600",6
"1601",6
"1602",6
"1603",2
"1604",4
"1605",6
"1606",4
"1607",4
"1608",6
"1609",3
"1610",1
"1611",4
"1612",4
"1613",6
"1614",2
"1615",2
"1616",6
"1617",4
"1618",2
"1619",2
"1620",3
"1621",1
"1622",4
"1623",2
"1624",3
"1625",6
"1626",6
"1627",6
"1628",2
"1629",4
"1630",4
"1631",4
"1632",4
"1633",4
"1634",4
"1635",4
"1636",6
"1637",6
"1638",3
"1639",2
"1640",2
"1641",4
"1642",6
"1643",1
"1644",4
"1645",4
"1646",5
"1647",4
"1648",3
"1649",4
"1650",3
"1651",4
"1652",3
"1653",7
"1654",6
"1655",2
"1656",2
"1657",4
"1658",6
"1659",2
"1660",3
"1661",2
"1662",6
"1663",1
"1664",2
"1665",4
"1666",6
"1667",1
"1668",4
"1669",1
"1670",6
"1671",4
"1672",4
"1673",2
"1674",6
"1675",4
"1676",7
"1677",6
"1678",4
"1679",3
"1680",6
"1681",6
"1682",1
"1683",6
"1684",7
"1685",6
"1686",4
"1687",2
"1688",2
"1689",2
"1690",6
"1691",4
"1692",4
"1693",1
"1694",4
"1695",2
"1696",4
"1697",1
"1698",3
"1699",4
"1700",4
"1701",6
"1702",1
"1703",6
"1704",4
"1705",2
"1706",2
"1707",5
"1708",4
"1709",2
"1710",4
"1711",3
"1712",6
"1713",6
"1714",2
"1715",4
"1716",1
"1717",6
"1718",4
"1719",1
"1720",6
"1721",1
"1722",2
"1723",4
"1724",5
"1725",4
"1726",1
"1727",1
"1728",3
"1729",4
"1730",4
"1731",2
"1732",4
"1733",4
"1734",3
"1735",6
"1736",1
"1737",4
"1738",1
"1739",6
"1740",5
"1741",4
"1742",6
"1743",2
"1744",2
"1745",6
"1746",4
"1747",4
"1748",4
"1749",1
"1750",4
"1751",3
"1752",4
"1753",4
"1754",2
"1755",2
"1756",4
"1757",3
"1758",6
"1759",6
"1760",4
"1761",7
"1762",4
"1763",1
"1764",6
"1765",3
"1766",2
"1767",1
"1768",2
"1769",2
"1770",1
"1771",4
"1772",3
"1773",4
"1774",3
"1775",3
"1776",2
"1777",6
"1778",4
"1779",4
"1780",1
"1781",3
"1782",6
"1783",6
"1784",4
"1785",6
"1786",7
"1787",4
"1788",2
"1789",4
"1790",6
"1791",6
"1792",6
"1793",6
"1794",4
"1795",6
"1796",7
"1797",6
"1798",3
"1799",4
"1800",5
"1801",4
"1802",4
"1803",4
"1804",6
"1805",4
"1806",2
"1807",5
"1808",4
"1809",6
"1810",2
"1811",4
"1812",1
"1813",4
"1814",1
"1815",1
"1816",6
"1817",6
"1818",6
"1819",4
"1820",4
"1821",1
"1822",3
"1823",6
"1824",6
"1825",4
"1826",2
"1827",4
"1828",6
"1829",5
"1830",3
"1831",3
"1832",4
"1833",6
"1834",4
"1835",4
"1836",2
"1837",2
"1838",6
"1839",4
"1840",3
"1841",4
"1842",6
"1843",6
"1844",7
"1845",4
"1846",6
"1847",1
"1848",4
"1849",1
"1850",6
"1851",6
"1852",4
"1853",2
"1854",6
"1855",4
"1856",6
"1857",2
"1858",4
"1859",3
"1860",6
"1861",1
"1862",4
"1863",2
"1864",6
"1865",5
"1866",3
"1867",3
"1868",2
"1869",6
"1870",4
"1871",6
"1872",6
"1873",4
"1874",4
"1875",6
"1876",4
"1877",6
"1878",3
"1879",4
"1880",4
"1881",1
"1882",3
"1883",7
"1884",6
"1885",6
"1886",1
"1887",4
"1888",4
"1889",6
"1890",3
"1891",4
"1892",7
"1893",6
"1894",6
"1895",4
"1896",7
"1897",3
"1898",5
"1899",5
"1900",1
"1901",1
"1902",4
"1903",1
"1904",2
"1905",2
"1906",6
"1907",6
"1908",1
"1909",6
"1910",6
"1911",6
"1912",6
"1913",1
"1914",3
"1915",4
"1916",6
"1917",4
"1918",4
"1919",4
"1920",6
"1921",2
"1922",2
"1923",7
"1924",4
"1925",7
"1926",1
"1927",4
"1928",3
"1929",4
"1930",4
"1931",6
"1932",4
"1933",4
"1934",2
"1935",5
"1936",6
"1937",6
"1938",6
"1939",6
"1940",2
"1941",4
"1942",4
"1943",2
"1944",7
"1945",3
"1946",4
"1947",4
"1948",6
"1949",4
"1950",6
"1951",6
"1952",4
"1953",4
"1954",4
"1955",3
"1956",1
"1957",4
"1958",6
"1959",6
"1960",6
"1961",4
"1962",6
"1963",4
"1964",4
"1965",4
"1966",3
"1967",4
"1968",6
"1969",4
"1970",4
"1971",2
"1972",4
"1973",1
"1974",6
"1975",6
"1976",4
"1977",4
"1978",3
"1979",3
"1980",4
"1981",4
"1982",3
"1983",3
"1984",5
"1985",3
"1986",2
"1987",3
"1988",4
"1989",4
"1990",7
"1991",4
"1992",6
"1993",4
"1994",4
"1995",4
"1996",3
"1997",1
"1998",4
"1999",1
"2000",1
"2001",1
"2002",2
"2003",1
"2004",4
"2005",6
"2006",5
"2007",4
"2008",4
"2009",6
"2010",6
"2011",6
"2012",2
"2013",1
"2014",6
"2015",1
"2016",6
"2017",4
"2018",6
"2019",6
"2020",1
"2021",4
"2022",1
"2023",5
"2024",6
"2025",4
"2026",4
"2027",1
"2028",4
"2029",4
"2030",6
"2031",1
"2032",1
"2033",2
"2034",3
"2035",6
"2036",4
"2037",6
"2038",5
"2039",4
"2040",6
"2041",4
"2042",1
"2043",3
"2044",6
"2045",3
"2046",6
"2047",2
"2048",3
"2049",1
"2050",4
"2051",7
"2052",4
"2053",2
"2054",6
"2055",6
"2056",2
"2057",2
"2058",6
"2059",1
"2060",6
"2061",6
"2062",1
"2063",6
"2064",3
"2065",4
"2066",6
"2067",3
"2068",6
"2069",6
"2070",7
"2071",4
"2072",3
"2073",1
"2074",4
"2075",1
"2076",4
"2077",4
"2078",6
"2079",4
"2080",6
"2081",4
"2082",6
"2083",4
"2084",3
"2085",3
"2086",4
"2087",1
"2088",2
"2089",4
"2090",2
"2091",1
"2092",4
"2093",4
"2094",6
"2095",4
"2096",4
"2097",4
"2098",4
"2099",4
"2100",6
"2101",4
"2102",6
"2103",3
"2104",2
"2105",6
"2106",2
"2107",2
"2108",1
"2109",6
"2110",3
"2111",4
"2112",6
"2113",3
"2114",4
"2115",4
"2116",7
"2117",4
"2118",3
"2119",6
"2120",3
"2121",3
"2122",6
"2123",4
"2124",2
"2125",2
"2126",7
"2127",6
"2128",2
"2129",4
"2130",6
"2131",4
"2132",6
"2133",6
"2134",6
"2135",4
"2136",2
"2137",6
"2138",5
"2139",6
"2140",6
"2141",6
"2142",5
"2143",1
"2144",6
"2145",4
"2146",4
"2147",4
"2148",6
"2149",4
"2150",4
"2151",4
"2152",2
"2153",6
"2154",4
"2155",5
"2156",6
"2157",6
"2158",5
"2159",2
"2160",6
"2161",2
"2162",6
"2163",6
"2164",4
"2165",6
"2166",4
"2167",3
"2168",6
"2169",5
"2170",6
"2171",4
"2172",6
"2173",2
"2174",2
"2175",4
"2176",6
"2177",4
"2178",4
"2179",6
"2180",3
"2181",2
"2182",6
"2183",4
"2184",4
"2185",6
"2186",3
"2187",3
"2188",6
"2189",4
"2190",6
"2191",3
"2192",6
"2193",2
"2194",3
"2195",6
"2196",5
"2197",6
"2198",2
"2199",4
"2200",4
"2201",7
"2202",6
"2203",6
"2204",4
"2205",2
"2206",2
"2207",6
"2208",2
"2209",3
"2210",6
"2211",1
"2212",6
"2213",6
"2214",5
"2215",4
"2216",4
"2217",5
"2218",6
"2219",6
"2220",2
"2221",6
"2222",4
"2223",2
"2224",6
"2225",6
"2226",2
"2227",4
"2228",6
"2229",2
"2230",7
"2231",1
"2232",4
"2233",2
"2234",7
"2235",6
"2236",4
"2237",6
"2238",5
"2239",5
"2240",1
"2241",4
"2242",1
"2243",2
"2244",3
"2245",3
"2246",6
"2247",3
"2248",2
"2249",6
"2250",1
"2251",6
"2252",1
"2253",6
"2254",5
"2255",4
"2256",1
"2257",6
"2258",2
"2259",4
"2260",3
"2261",2
"2262",1
"2263",4
"2264",4
"2265",4
"2266",2
"2267",5
"2268",4
"2269",7
"2270",1
"2271",6
"2272",2
"2273",1
"2274",4
"2275",2
"2276",6
"2277",4
"2278",2
"2279",4
"2280",4
"2281",6
"2282",3
"2283",6
"2284",3
"2285",1
"2286",4
"2287",6
"2288",6
"2289",6
"2290",6
"2291",6
"2292",3
"2293",1
"2294",4
"2295",2
"2296",4
"2297",1
"2298",3
"2299",6
"2300",7
"2301",1
"2302",6
"2303",6
"2304",1
"2305",1
"2306",4
"2307",1
"2308",3
"2309",4
"2310",4
"2311",4
"2312",2
"2313",1
"2314",7
"2315",4
"2316",6
"2317",4
"2318",4
"2319",3
"2320",4
"2321",6
"2322",6
"2323",6
"2324",4
"2325",3
"2326",4
"2327",4
"2328",7
"2329",3
"2330",4
"2331",6
"2332",1
"2333",4
"2334",1
"2335",4
"2336",6
"2337",6
"2338",4
"2339",6
"2340",2
"2341",2
"2342",6
"2343",4
"2344",2
"2345",1
"2346",3
"2347",3
"2348",4
"2349",6
"2350",4
"2351",6
"2352",4
"2353",4
"2354",1
"2355",4
"2356",4
"2357",2
"2358",6
"2359",6
"2360",4
"2361",1
"2362",2
"2363",6
"2364",5
"2365",5
"2366",4
"2367",2
"2368",4
"2369",5
"2370",4
"2371",3
"2372",6
"2373",4
"2374",3
"2375",2
"2376",6
"2377",3
"2378",7
"2379",6
"2380",4
"2381",6
"2382",6
"2383",2
"2384",4
"2385",1
"2386",2
"2387",6
"2388",1
"2389",6
"2390",4
"2391",1
"2392",1
"2393",6
"2394",6
"2395",6
"2396",4
"2397",4
"2398",2
"2399",6
"2400",6
"2401",3
"2402",6
"2403",6
"2404",4
"2405",3
"2406",1
"2407",3
"2408",6
"2409",4
"2410",1
"2411",4
"2412",4
"2413",6
"2414",6
"2415",5
"2416",6
"2417",4
"2418",1
"2419",4
"2420",4
"2421",2
"2422",6
"2423",6
"2424",5
"2425",4
"2426",3
"2427",1
"2428",6
"2429",6
"2430",4
"2431",2
"2432",3
"2433",1
"2434",2
"2435",1
"2436",6
"2437",6
"2438",6
"2439",4
"2440",4
"2441",2
"2442",1
"2443",4
"2444",1
"2445",3
"2446",6
"2447",4
"2448",4
"2449",6
"2450",3
"2451",3
"2452",3
"2453",2
"2454",1
"2455",6
"2456",1
"2457",7
"2458",1
"2459",4
"2460",4
"2461",4
"2462",4
"2463",1
"2464",2
"2465",3
"2466",4
"2467",2
"2468",4
"2469",4
"2470",4
"2471",4
"2472",7
"2473",4
"2474",3
"2475",2
"2476",4
"2477",6
"2478",4
"2479",4
"2480",3
"2481",4
"2482",6
"2483",2
"2484",5
"2485",7
"2486",4
"2487",3
"2488",3
"2489",1
"2490",4
"2491",6
"2492",2
"2493",4
"2494",1
"2495",4
"2496",7
"2497",6
"2498",4
