"","x"
"883",4
"884",2
"885",2
"886",2
"887",2
"888",2
"889",6
"890",1
"891",6
"892",2
"893",5
"894",7
"895",4
"896",6
"897",3
"898",6
"899",5
"900",7
"901",6
"902",2
"903",1
"904",7
"905",7
"906",6
"907",8
"908",5
"909",8
"910",5
"911",8
"912",8
"913",8
"914",7
"915",7
"916",7
"917",7
"918",8
"919",6
"920",8
"921",7
"922",5
"923",7
"924",9
"925",8
"926",8
"927",7
"928",7
"929",7
"930",8
"931",7
"932",8
"933",7
"934",7
"935",9
"936",9
"937",7
"938",8
"939",8
"940",9
"941",9
"942",8
"943",7
"944",8
"945",8
"946",8
"947",9
"948",9
"949",7
"950",8
"951",7
"952",8
"953",8
"954",8
"955",9
"956",6
"957",6
"958",6
"959",9
"960",9
"961",8
"962",8
"963",7
"964",7
"965",8
"966",9
"967",8
"968",8
"969",7
"970",9
"971",9
"972",8
"973",7
"974",9
"975",9
"976",8
"977",8
"978",8
"979",6
"980",8
"981",7
"982",7
"983",8
"984",9
"985",8
"986",7
"987",7
"988",8
"989",7
"990",9
"991",7
"992",8
"993",6
"994",7
"995",7
"996",8
"997",9
"998",7
"999",6
"1000",8
"1001",7
"1002",7
"1003",9
"1004",8
"1005",7
"1006",7
"1007",7
"1008",7
"1009",7
"1010",7
"1011",6
"1012",7
"1013",6
"1014",9
"1015",8
"1016",8
"1017",8
"1018",8
"1019",7
"1020",8
"1021",8
"1022",7
"1023",9
"1024",7
"1025",7
"1026",8
"1027",9
"1028",9
"1029",8
"1030",8
"1031",7
"1032",9
"1033",8
"1034",9
"1035",9
"1036",8
"1037",8
"1038",7
"1039",6
"1040",7
"1041",9
"1042",8
"1043",8
"1044",9
"1045",6
"1046",7
"1047",6
"1048",9
"1049",9
"1050",7
"1051",7
"1052",7
"1053",9
"1054",9
"1055",8
"1056",8
"1057",6
"1058",8
"1059",8
"1060",8
"1061",9
"1062",9
"1063",8
"1064",8
"1065",9
"1066",9
"1067",9
"1068",8
"1069",7
"1070",7
"1071",8
"1072",9
"1073",8
"1074",8
"1075",8
"1076",9
"1077",8
"1078",9
"1079",7
"1080",7
"1081",8
"1082",9
"1083",9
"1084",8
"1085",8
"1086",7
"1087",8
"1088",8
"1089",9
"1090",7
"1091",8
"1092",7
"1093",7
"1094",9
"1095",9
"1096",7
"1097",8
"1098",9
"1099",9
"1100",7
"1101",9
"1102",7
"1103",7
"1104",7
"1105",8
"1106",7
"1107",9
"1108",7
"1109",7
"1110",7
"1111",8
"1112",8
"1113",8
"1114",8
"1115",8
"1116",9
"1117",8
"1118",7
"1119",9
"1120",9
"1121",8
"1122",8
"1123",8
"1124",7
"1125",7
"1126",6
"1127",7
"1128",8
"1129",8
"1130",7
"1131",7
"1132",9
"1133",9
"1134",8
"1135",7
"1136",7
"1137",8
"1138",9
"1139",8
"1140",8
"1141",7
"1142",9
"1143",9
"1144",7
"1145",7
"1146",6
"1147",7
"1148",9
"1149",9
"1150",9
"1151",9
"1152",8
"1153",8
"1154",7
"1155",7
"1156",9
"1157",7
"1158",8
"1159",9
"1160",9
"1161",7
"1162",7
"1163",9
"1164",9
"1165",7
"1166",7
"1167",9
"1168",8
"1169",8
"1170",9
"1171",7
"1172",1
"1173",1
"1174",1
"1175",1
"1176",1
"1177",1
"1178",1
"1179",1
"1180",1
"1181",1
"1182",1
"1183",1
"1184",1
"1185",1
"1186",1
"1187",1
"1188",1
"1189",1
"1190",2
"1191",1
"1192",1
"1193",1
"1194",2
"1195",2
"1196",2
"1197",2
"1198",2
"1199",2
"1200",4
"1201",2
"1202",1
"1203",2
"1204",5
"1205",7
"1206",6
"1207",2
"1208",2
"1209",2
"1210",2
"1211",2
"1212",6
"1213",5
"1214",6
"1215",5
"1216",2
"1217",1
"1218",2
"1219",2
"1220",3
"1221",2
"1222",7
"1223",5
"1224",5
"1225",2
"1226",2
"1227",2
"1228",6
"1229",6
"1230",6
"1231",2
"1232",4
"1233",2
"1234",5
"1235",4
"1236",2
"1237",2
"1238",2
"1239",3
"1240",5
"1241",7
"1242",7
"1243",4
"1244",6
"1245",2
"1246",2
"1247",6
"1248",6
"1249",7
"1250",4
"1251",6
"1252",4
"1253",6
"1254",8
"1255",3
"1256",2
"1257",2
"1258",3
"1259",6
"1260",6
"1261",7
"1262",7
"1263",4
"1264",5
"1265",5
"1266",6
"1267",7
"1268",4
"1269",2
"1270",2
"1271",4
"1272",6
"1273",9
"1274",3
"1275",2
"1276",2
"1277",7
"1278",4
"1279",5
"1280",5
"1281",6
"1282",5
"1283",4
"1284",6
"1285",8
"1286",8
"1287",6
"1288",5
"1289",4
"1290",5
"1291",8
"1292",3
"1293",2
"1294",2
"1295",7
"1296",7
"1297",5
"1298",5
"1299",5
"1300",5
"1301",7
"1302",5
"1303",6
"1304",2
"1305",2
"1306",7
"1307",9
"1308",7
"1309",7
"1310",2
"1311",2
"1312",5
"1313",5
"1314",4
"1315",4
"1316",7
"1317",6
"1318",3
"1319",2
"1320",2
"1321",6
"1322",7
"1323",5
"1324",6
"1325",2
"1326",2
"1327",9
"1328",2
"1329",2
"1330",2
"1331",2
"1332",6
"1333",9
"1334",8
"1335",3
"1336",5
"1337",2
"1338",6
"1339",5
"1340",5
"1341",6
"1342",7
"1343",5
"1344",4
"1345",6
"1346",6
"1347",8
"1348",4
"1349",2
"1350",3
"1351",5
"1352",7
"1353",6
"1354",6
"1355",5
"1356",5
"1357",6
"1358",5
"1359",7
"1360",7
"1361",5
"1362",2
"1363",2
"1364",2
"1365",2
"1366",2
"1367",6
"1368",9
"1369",7
"1370",9
"1371",6
"1372",5
"1373",3
"1374",2
"1375",2
"1376",6
"1377",4
"1378",4
"1379",7
"1380",7
"1381",5
"1382",2
"1383",7
"1384",9
"1385",6
"1386",2
"1387",2
"1388",7
"1389",6
"1390",5
"1391",2
"1392",6
"1393",9
"1394",9
"1395",9
"1396",5
"1397",2
"1398",2
"1399",6
"1400",6
"1401",7
"1402",7
"1403",9
"1404",6
"1405",5
"1406",2
"1407",2
"1408",3
"1409",4
"1410",7
"1411",9
"1412",9
"1413",7
"1414",2
"1415",4
"1416",4
"1417",7
"1418",6
"1419",6
"1420",5
"1421",5
"1422",5
"1423",4
"1424",2
"1425",4
"1426",6
"1427",6
"1428",2
"1429",2
"1430",6
"1431",9
"1432",5
"1433",5
"1434",2
"1435",7
"1436",6
"1437",9
"1438",9
"1439",6
"1440",2
"1441",2
"1442",2
"1443",5
"1444",7
"1445",7
"1446",8
"1447",2
"1448",2
"1449",4
"1450",6
"1451",7
"1452",6
"1453",5
"1454",4
"1455",3
"1456",5
"1457",5
"1458",7
"1459",5
"1460",7
"1461",5
"1462",9
"1463",7
"1464",4
"1465",2
"1466",7
"1467",5
"1468",4
"1469",2
"1470",4
"1471",5
"1472",6
"1473",5
"1474",6
"1475",9
"1476",9
"1477",7
"1478",4
"1479",7
"1480",9
"1481",7
"1482",6
"1483",2
"1484",7
"1485",7
"1486",9
"1487",5
"1488",3
"1489",2
"1490",5
"1491",7
"1492",7
"1493",4
"1494",2
"1495",2
"1496",7
"1497",7
"1498",7
"1499",9
"1500",6
"1501",5
"1502",4
"1503",2
"1504",2
"1505",5
"1506",7
"1507",7
"1508",6
"1509",7
"1510",3
"1511",5
"1512",7
"1513",9
"1514",8
"1515",3
"1516",2
"1517",6
"1518",6
"1519",9
"1520",9
"1521",9
"1522",4
"1523",5
"1524",6
"1525",1
"1526",1
"1527",1
"1528",1
"1529",1
"1530",1
"1531",1
"1532",1
"1533",1
"1534",1
"1535",1
"1536",1
"1537",1
"1538",1
"1539",1
"1540",1
"1541",1
"1542",2
"1543",1
"1544",1
"1545",1
"1546",1
"1547",1
"1548",1
"1549",1
"1550",1
"1551",1
"1552",1
"1553",1
"1554",2
"1555",1
"1556",1
"1557",1
"1558",1
"1559",1
"1560",3
"1561",2
"1562",1
"1563",1
"1564",1
"1565",1
"1566",1
"1567",1
"1568",1
"1569",1
"1570",1
"1571",2
"1572",3
"1573",9
"1574",2
"1575",2
"1576",1
"1577",1
"1578",1
"1579",1
"1580",2
"1581",2
"1582",2
"1583",4
"1584",1
"1585",2
"1586",1
"1587",1
"1588",2
"1589",2
"1590",1
"1591",2
"1592",1
"1593",1
"1594",2
"1595",2
"1596",2
"1597",2
"1598",1
"1599",1
"1600",2
"1601",2
"1602",2
"1603",1
"1604",3
"1605",6
"1606",2
"1607",7
"1608",1
"1609",1
"1610",2
"1611",7
"1612",2
"1613",2
"1614",2
"1615",1
"1616",1
"1617",1
"1618",2
"1619",2
"1620",5
"1621",2
"1622",2
"1623",5
"1624",5
"1625",1
"1626",1
"1627",2
"1628",1
"1629",3
"1630",3
"1631",1
"1632",2
"1633",3
"1634",3
"1635",2
"1636",2
"1637",2
"1638",2
"1639",1
"1640",2
"1641",2
"1642",4
"1643",4
"1644",2
"1645",2
"1646",1
"1647",2
"1648",2
"1649",3
"1650",7
"1651",2
"1652",2
"1653",1
"1654",2
"1655",2
"1656",2
"1657",2
"1658",5
"1659",5
"1660",7
"1661",2
"1662",2
"1663",2
"1664",2
"1665",2
"1666",1
"1667",2
"1668",7
"1669",5
"1670",2
"1671",3
"1672",2
"1673",1
"1674",4
"1675",2
"1676",2
"1677",1
"1678",2
"1679",1
"1680",2
"1681",3
"1682",5
"1683",5
"1684",2
"1685",2
"1686",4
"1687",2
"1688",2
"1689",5
"1690",6
"1691",6
"1692",7
"1693",2
"1694",2
"1695",1
"1696",3
"1697",2
"1698",3
"1699",2
"1700",2
"1701",1
"1702",2
"1703",2
"1704",7
"1705",2
"1706",2
"1707",2
"1708",3
"1709",2
"1710",2
"1711",3
"1712",5
"1713",2
"1714",2
"1715",1
"1716",2
"1717",1
"1718",1
"1719",7
"1720",7
"1721",5
"1722",4
"1723",1
"1724",2
"1725",2
"1726",6
"1727",9
"1728",9
"1729",9
"1730",2
"1731",2
"1732",2
"1733",1
"1734",2
"1735",2
"1736",2
"1737",2
"1738",6
"1739",2
"1740",1
"1741",1
"1742",2
"1743",1
"1744",2
"1745",2
"1746",3
"1747",7
"1748",6
"1749",9
"1750",1
"1751",1
"1752",1
"1753",1
"1754",1
"1755",1
"1756",1
"1757",1
"1758",1
"1759",1
"1760",1
"1761",1
"1762",1
"1763",1
"1764",1
"1765",1
"1766",1
"1767",1
"1768",2
"1769",1
"1770",1
"1771",1
"1772",1
"1773",1
"1774",2
"1775",2
"1776",2
"1777",2
"1778",2
"1779",1
"1780",2
"1781",2
"1782",2
"1783",4
"1784",1
"1785",2
"1786",3
"1787",2
"1788",1
"1789",2
"1790",4
"1791",2
"1792",2
"1793",3
"1794",3
"1795",3
"1796",2
"1797",2
"1798",4
"1799",7
"1800",2
"1801",2
"1802",1
"1803",6
"1804",2
"1805",2
"1806",2
"1807",6
"1808",5
"1809",5
"1810",4
"1811",6
"1812",5
"1813",2
"1814",5
"1815",3
"1816",6
"1817",5
"1818",5
"1819",2
"1820",5
"1821",5
"1822",7
"1823",2
"1824",2
"1825",2
"1826",6
"1827",4
"1828",3
"1829",6
"1830",7
"1831",4
"1832",4
"1833",5
"1834",5
"1835",3
"1836",5
"1837",8
"1838",5
"1839",5
"1840",5
"1841",6
"1842",2
"1843",7
"1844",7
"1845",7
"1846",2
"1847",5
"1848",7
"1849",7
"1850",2
"1851",2
"1852",2
"1853",6
"1854",7
"1855",6
"1856",4
"1857",5
"1858",2
"1859",2
"1860",5
"1861",5
"1862",7
"1863",6
"1864",4
"1865",2
"1866",2
"1867",7
"1868",7
"1869",7
"1870",7
"1871",6
"1872",4
"1873",3
"1874",4
"1875",4
"1876",7
"1877",5
"1878",2
"1879",4
"1880",5
"1881",7
"1882",6
"1883",2
"1884",5
"1885",5
"1886",5
"1887",6
"1888",7
"1889",6
"1890",3
"1891",4
"1892",2
"1893",6
"1894",7
"1895",2
"1896",7
"1897",7
"1898",3
"1899",3
"1900",7
"1901",6
"1902",2
"1903",4
"1904",2
"1905",3
"1906",5
"1907",5
"1908",3
"1909",7
"1910",7
"1911",8
"1912",2
"1913",2
"1914",6
"1915",7
"1916",5
"1917",4
"1918",2
"1919",7
"1920",7
"1921",6
"1922",7
"1923",6
"1924",6
"1925",2
"1926",2
"1927",2
"1928",6
"1929",6
"1930",5
"1931",2
"1932",2
"1933",2
"1934",2
"1935",7
"1936",5
"1937",7
"1938",2
"1939",6
"1940",6
"1941",5
"1942",2
"1943",3
"1944",4
"1945",6
"1946",7
"1947",1
"1948",1
"1949",2
"1950",2
"1951",1
"1952",1
"1953",1
"1954",1
"1955",1
"1956",1
"1957",1
"1958",1
"1959",1
"1960",1
"1961",1
"1962",1
"1963",1
"1964",1
"1965",1
"1966",1
"1967",1
"1968",1
"1969",1
"1970",1
"1971",1
"1972",1
"1973",1
"1974",1
"1975",1
"1976",1
"1977",1
"1978",1
"1979",1
"1980",1
"1981",1
"1982",1
"1983",1
"1984",1
"1985",1
"1986",1
"1987",2
"1988",1
"1989",1
"1990",1
"1991",1
"1992",1
"1993",1
"1994",2
"1995",1
"1996",1
"1997",1
"1998",1
"1999",1
"2000",1
"2001",1
"2002",1
"2003",1
"2004",1
"2005",1
"2006",1
"2007",1
"2008",1
"2009",1
"2010",2
"2011",2
"2012",2
"2013",2
"2014",2
"2015",1
"2016",1
"2017",1
"2018",1
"2019",2
"2020",1
"2021",1
"2022",1
"2023",1
"2024",1
"2025",2
"2026",1
"2027",1
"2028",1
"2029",1
"2030",2
"2031",5
"2032",2
"2033",2
"2034",1
"2035",2
"2036",2
"2037",2
"2038",3
"2039",2
"2040",2
"2041",7
"2042",3
"2043",4
"2044",3
"2045",2
"2046",2
"2047",1
"2048",3
"2049",1
"2050",4
"2051",1
"2052",2
"2053",3
"2054",4
"2055",2
"2056",3
"2057",2
"2058",2
"2059",5
"2060",2
"2061",2
"2062",2
"2063",2
"2064",6
"2065",7
"2066",6
"2067",2
"2068",4
"2069",4
"2070",2
"2071",2
"2072",8
"2073",5
"2074",5
"2075",6
"2076",2
"2077",2
"2078",5
"2079",7
"2080",6
"2081",4
"2082",2
"2083",2
"2084",6
"2085",2
"2086",2
"2087",7
"2088",5
"2089",7
"2090",6
"2091",5
"2092",2
"2093",4
"2094",2
"2095",2
"2096",2
"2097",9
"2098",3
"2099",2
"2100",2
"2101",2
"2102",2
"2103",2
"2104",2
"2105",6
"2106",7
"2107",6
"2108",3
"2109",2
"2110",2
"2111",4
"2112",5
"2113",8
"2114",4
"2115",2
"2116",2
"2117",2
"2118",7
"2119",7
"2120",5
"2121",2
"2122",5
"2123",5
"2124",4
"2125",3
"2126",4
"2127",7
"2128",6
"2129",5
"2130",4
"2131",5
"2132",7
"2133",8
"2134",6
"2135",5
"2136",2
"2137",4
"2138",7
"2139",5
"2140",4
"2141",5
"2142",6
"2143",6
"2144",2
"2145",2
"2146",5
"2147",8
"2148",7
"2149",2
"2150",2
"2151",2
"2152",2
"2153",7
"2154",7
"2155",2
"2156",2
"2157",2
"2158",2
"2159",6
"2160",8
"2161",5
"2162",4
"2163",2
"2164",7
"2165",7
"2166",7
"2167",7
"2168",5
"2169",5
"2170",5
"2171",5
"2172",6
"2173",6
"2174",3
"2175",2
"2176",3
"2177",6
"2178",6
"2179",5
"2180",5
"2181",3
"2182",4
"2183",6
"2184",9
"2185",5
"2186",6
"2187",6
"2188",7
"2189",5
"2190",6
"2191",7
"2192",5
"2193",3
"2194",4
"2195",4
"2196",7
"2197",7
"2198",5
"2199",5
"2200",6
"2201",8
"2202",6
"2203",7
"2204",6
"2205",2
"2206",2
"2207",5
"2208",6
"2209",2
"2210",2
"2211",2
"2212",2
"2213",6
"2214",5
"2215",4
"2216",2
"2217",4
"2218",5
"2219",7
"2220",5
"2221",2
"2222",3
"2223",2
"2224",3
"2225",7
"2226",6
"2227",2
"2228",2
"2229",5
"2230",5
"2231",7
"2232",7
"2233",9
"2234",9
"2235",9
"2236",3
"2237",2
"2238",5
"2239",8
"2240",9
"2241",7
"2242",8
"2243",5
"2244",2
"2245",2
"2246",2
"2247",4
"2248",7
"2249",9
"2250",6
"2251",2
"2252",2
"2253",6
"2254",6
"2255",8
"2256",5
"2257",4
"2258",7
"2259",4
"2260",2
"2261",5
"2262",7
"2263",7
"2264",9
"2265",4
"2266",5
"2267",7
"2268",7
"2269",3
"2270",2
"2271",2
"2272",1
"2273",1
"2274",1
"2275",1
"2276",1
"2277",1
"2278",1
"2279",2
"2280",1
"2281",2
"2282",1
"2283",1
"2284",1
"2285",1
"2286",1
"2287",1
"2288",1
"2289",1
"2290",1
"2291",1
"2292",1
"2293",1
"2294",1
"2295",1
"2296",1
"2297",1
"2298",1
"2299",1
"2300",1
"2301",1
"2302",1
"2303",1
"2304",1
"2305",1
"2306",1
"2307",1
"2308",1
"2309",1
"2310",1
"2311",1
"2312",1
"2313",1
"2314",1
"2315",1
"2316",1
"2317",1
"2318",1
"2319",1
"2320",1
"2321",1
"2322",1
"2323",1
"2324",1
"2325",1
"2326",1
"2327",1
"2328",1
"2329",1
"2330",1
"2331",1
"2332",1
"2333",1
"2334",1
"2335",1
"2336",1
"2337",1
"2338",1
"2339",2
"2340",1
"2341",1
"2342",2
"2343",2
"2344",2
"2345",2
"2346",2
"2347",4
"2348",1
"2349",2
"2350",2
"2351",6
"2352",5
"2353",2
"2354",2
"2355",2
"2356",5
"2357",4
"2358",2
"2359",1
"2360",2
"2361",2
"2362",5
"2363",2
"2364",6
"2365",6
"2366",7
"2367",3
"2368",5
"2369",2
"2370",8
"2371",7
"2372",8
"2373",7
"2374",8
"2375",4
"2376",5
"2377",7
"2378",5
"2379",6
"2380",8
"2381",6
"2382",6
"2383",7
"2384",7
"2385",8
"2386",5
"2387",6
"2388",8
"2389",7
"2390",8
"2391",7
"2392",7
"2393",6
"2394",6
"2395",7
"2396",8
"2397",8
"2398",7
"2399",6
"2400",7
"2401",7
"2402",7
"2403",7
"2404",7
"2405",8
"2406",8
"2407",7
"2408",9
"2409",7
"2410",8
"2411",8
"2412",8
"2413",7
"2414",7
"2415",7
"2416",7
"2417",8
"2418",8
"2419",7
"2420",7
"2421",7
"2422",7
"2423",8
"2424",8
"2425",8
"2426",9
"2427",7
"2428",8
"2429",8
"2430",7
"2431",8
"2432",8
"2433",8
"2434",8
"2435",8
"2436",9
"2437",9
"2438",8
"2439",8
"2440",7
"2441",8
"2442",8
"2443",7
"2444",7
"2445",7
"2446",7
"2447",7
"2448",7
"2449",9
"2450",9
"2451",9
"2452",8
"2453",7
"2454",8
"2455",8
"2456",7
"2457",7
"2458",7
"2459",9
"2460",8
"2461",7
"2462",8
"2463",9
"2464",9
"2465",7
"2466",7
"2467",6
"2468",2
"2469",1
"2470",1
"2471",2
"2472",4
"2473",7
"2474",4
"2475",3
"2476",2
"2477",5
"2478",6
"2479",5
"2480",7
"2481",3
"2482",3
"2483",3
"2484",1
"2485",2
"2486",2
"2487",7
"2488",7
"2489",6
"2490",4
"2491",5
"2492",2
"2493",3
"2494",6
"2495",7
"2496",7
"2497",5
"2498",5
