"","x"
"826",16
"827",15
"828",3
"829",8
"830",10
"831",9
"832",9
"833",10
"834",12
"835",3
"836",7
"837",1
"838",14
"839",1
"840",13
"841",2
"842",13
"843",7
"844",8
"845",14
"846",16
"847",1
"848",1
"849",10
"850",7
"851",14
"852",2
"853",14
"854",7
"855",11
"856",16
"857",15
"858",16
"859",6
"860",1
"861",9
"862",9
"863",7
"864",5
"865",2
"866",7
"867",13
"868",8
"869",3
"870",15
"871",15
"872",16
"873",12
"874",13
"875",12
"876",13
"877",1
"878",9
"879",9
"880",1
"881",2
"882",1
"883",9
"884",7
"885",1
"886",9
"887",14
"888",2
"889",6
"890",14
"891",7
"892",9
"893",13
"894",1
"895",1
"896",7
"897",1
"898",1
"899",1
"900",14
"901",2
"902",7
"903",3
"904",8
"905",16
"906",10
"907",7
"908",13
"909",7
"910",3
"911",9
"912",7
"913",9
"914",14
"915",11
"916",4
"917",15
"918",16
"919",13
"920",11
"921",16
"922",16
"923",8
"924",14
"925",8
"926",9
"927",10
"928",16
"929",16
"930",13
"931",7
"932",14
"933",5
"934",3
"935",11
"936",15
"937",7
"938",4
"939",12
"940",11
"941",5
"942",12
"943",4
"944",5
"945",15
"946",16
"947",8
"948",3
"949",7
"950",12
"951",16
"952",15
"953",3
"954",2
"955",13
"956",1
"957",4
"958",1
"959",13
"960",7
"961",7
"962",14
"963",16
"964",14
"965",2
"966",6
"967",15
"968",3
"969",11
"970",9
"971",7
"972",15
"973",7
"974",1
"975",1
"976",6
"977",7
"978",1
"979",5
"980",15
"981",2
"982",8
"983",5
"984",16
"985",1
"986",9
"987",13
"988",15
"989",11
"990",9
"991",13
"992",2
"993",16
"994",12
"995",6
"996",7
"997",2
"998",14
"999",1
"1000",5
"1001",2
"1002",12
"1003",16
"1004",7
"1005",3
"1006",4
"1007",1
"1008",9
"1009",3
"1010",14
"1011",2
"1012",12
"1013",7
"1014",13
"1015",9
"1016",11
"1017",4
"1018",8
"1019",3
"1020",9
"1021",8
"1022",5
"1023",7
"1024",15
"1025",1
"1026",1
"1027",3
"1028",8
"1029",8
"1030",15
"1031",2
"1032",11
"1033",12
"1034",1
"1035",1
"1036",1
"1037",4
"1038",3
"1039",16
"1040",14
"1041",1
"1042",9
"1043",13
"1044",10
"1045",16
"1046",3
"1047",11
"1048",14
"1049",6
"1050",2
"1051",2
"1052",7
"1053",3
"1054",11
"1055",13
"1056",2
"1057",14
"1058",11
"1059",5
"1060",7
"1061",4
"1062",11
"1063",1
"1064",4
"1065",10
"1066",9
"1067",9
"1068",6
"1069",16
"1070",1
"1071",9
"1072",1
"1073",1
"1074",6
"1075",7
"1076",11
"1077",1
"1078",1
"1079",7
"1080",3
"1081",16
"1082",3
"1083",6
"1084",2
"1085",13
"1086",9
"1087",14
"1088",6
"1089",8
"1090",1
"1091",1
"1092",2
"1093",2
"1094",2
"1095",5
"1096",16
"1097",5
"1098",13
"1099",14
"1100",9
"1101",1
"1102",3
"1103",14
"1104",7
"1105",7
"1106",3
"1107",2
"1108",10
"1109",8
"1110",7
"1111",9
"1112",15
"1113",8
"1114",11
"1115",7
"1116",1
"1117",10
"1118",7
"1119",10
"1120",11
"1121",9
"1122",9
"1123",2
"1124",16
"1125",11
"1126",2
"1127",1
"1128",4
"1129",4
"1130",12
"1131",15
"1132",7
"1133",12
"1134",8
"1135",5
"1136",7
"1137",16
"1138",11
"1139",2
"1140",1
"1141",15
"1142",8
"1143",9
"1144",3
"1145",6
"1146",15
"1147",15
"1148",3
"1149",11
"1150",2
"1151",15
"1152",9
"1153",7
"1154",2
"1155",10
"1156",15
"1157",9
"1158",1
"1159",12
"1160",12
"1161",1
"1162",1
"1163",13
"1164",13
"1165",5
"1166",10
"1167",5
"1168",1
"1169",6
"1170",1
"1171",13
"1172",13
"1173",8
"1174",9
"1175",15
"1176",12
"1177",11
"1178",9
"1179",13
"1180",2
"1181",2
"1182",2
"1183",13
"1184",2
"1185",15
"1186",12
"1187",15
"1188",16
"1189",8
"1190",4
"1191",2
"1192",3
"1193",10
"1194",16
"1195",1
"1196",2
"1197",2
"1198",14
"1199",5
"1200",1
"1201",2
"1202",14
"1203",9
"1204",14
"1205",2
"1206",9
"1207",7
"1208",14
"1209",16
"1210",2
"1211",13
"1212",9
"1213",3
"1214",8
"1215",1
"1216",4
"1217",12
"1218",14
"1219",7
"1220",16
"1221",8
"1222",2
"1223",9
"1224",14
"1225",16
"1226",1
"1227",13
"1228",16
"1229",7
"1230",9
"1231",2
"1232",3
"1233",8
"1234",6
"1235",10
"1236",1
"1237",3
"1238",16
"1239",5
"1240",9
"1241",13
"1242",8
"1243",3
"1244",4
"1245",1
"1246",8
"1247",4
"1248",15
"1249",8
"1250",13
"1251",1
"1252",4
"1253",7
"1254",15
"1255",15
"1256",6
"1257",1
"1258",4
"1259",6
"1260",7
"1261",3
"1262",3
"1263",9
"1264",14
"1265",5
"1266",7
"1267",2
"1268",11
"1269",14
"1270",4
"1271",2
"1272",2
"1273",2
"1274",7
"1275",1
"1276",15
"1277",1
"1278",7
"1279",4
"1280",11
"1281",9
"1282",1
"1283",1
"1284",7
"1285",16
"1286",9
"1287",8
"1288",3
"1289",12
"1290",16
"1291",11
"1292",16
"1293",14
"1294",10
"1295",14
"1296",4
"1297",15
"1298",15
"1299",1
"1300",2
"1301",7
"1302",13
"1303",10
"1304",16
"1305",9
"1306",6
"1307",13
"1308",4
"1309",16
"1310",1
"1311",8
"1312",13
"1313",14
"1314",2
"1315",16
"1316",14
"1317",1
"1318",5
"1319",13
"1320",1
"1321",12
"1322",8
"1323",2
"1324",5
"1325",1
"1326",7
"1327",15
"1328",15
"1329",5
"1330",13
"1331",15
"1332",8
"1333",1
"1334",12
"1335",2
"1336",2
"1337",14
"1338",13
"1339",13
"1340",10
"1341",14
"1342",10
"1343",7
"1344",11
"1345",16
"1346",15
"1347",16
"1348",15
"1349",15
"1350",7
"1351",8
"1352",16
"1353",13
"1354",2
"1355",7
"1356",8
"1357",4
"1358",4
"1359",1
"1360",2
"1361",1
"1362",12
"1363",11
"1364",7
"1365",4
"1366",14
"1367",1
"1368",4
"1369",2
"1370",4
"1371",16
"1372",15
"1373",3
"1374",4
"1375",2
"1376",16
"1377",12
"1378",2
"1379",16
"1380",1
"1381",13
"1382",6
"1383",14
"1384",2
"1385",9
"1386",2
"1387",6
"1388",11
"1389",2
"1390",11
"1391",2
"1392",15
"1393",7
"1394",16
"1395",7
"1396",15
"1397",1
"1398",1
"1399",1
"1400",2
"1401",8
"1402",2
"1403",12
"1404",9
"1405",4
"1406",16
"1407",14
"1408",2
"1409",16
"1410",2
"1411",4
"1412",3
"1413",13
"1414",8
"1415",16
"1416",5
"1417",10
"1418",11
"1419",9
"1420",3
"1421",14
"1422",3
"1423",15
"1424",13
"1425",14
"1426",7
"1427",16
"1428",1
"1429",11
"1430",14
"1431",3
"1432",8
"1433",7
"1434",14
"1435",5
"1436",9
"1437",3
"1438",16
"1439",1
"1440",8
"1441",2
"1442",7
"1443",14
"1444",13
"1445",5
"1446",16
"1447",11
"1448",14
"1449",7
"1450",3
"1451",15
"1452",8
"1453",3
"1454",9
"1455",8
"1456",15
"1457",2
"1458",7
"1459",16
"1460",11
"1461",2
"1462",7
"1463",16
"1464",4
"1465",7
"1466",1
"1467",3
"1468",9
"1469",7
"1470",7
"1471",8
"1472",10
"1473",13
"1474",15
"1475",7
"1476",3
"1477",14
"1478",1
"1479",15
"1480",15
"1481",14
"1482",4
"1483",7
"1484",3
"1485",9
"1486",3
"1487",1
"1488",7
"1489",7
"1490",9
"1491",4
"1492",6
"1493",15
"1494",9
"1495",7
"1496",7
"1497",10
"1498",8
"1499",3
"1500",15
"1501",12
"1502",15
"1503",7
"1504",4
"1505",16
"1506",9
"1507",7
"1508",10
"1509",10
"1510",12
"1511",2
"1512",15
"1513",2
"1514",7
"1515",2
"1516",3
"1517",8
"1518",4
"1519",13
"1520",14
"1521",1
"1522",12
"1523",5
"1524",11
"1525",4
"1526",1
"1527",10
"1528",13
"1529",16
"1530",15
"1531",15
"1532",12
"1533",16
"1534",11
"1535",2
"1536",16
"1537",3
"1538",7
"1539",13
"1540",15
"1541",3
"1542",1
"1543",15
"1544",10
"1545",14
"1546",16
"1547",3
"1548",12
"1549",13
"1550",7
"1551",9
"1552",9
"1553",7
"1554",9
"1555",14
"1556",9
"1557",3
"1558",16
"1559",12
"1560",12
"1561",12
"1562",7
"1563",5
"1564",13
"1565",4
"1566",9
"1567",1
"1568",15
"1569",16
"1570",11
"1571",16
"1572",10
"1573",7
"1574",2
"1575",15
"1576",11
"1577",4
"1578",16
"1579",9
"1580",13
"1581",9
"1582",9
"1583",1
"1584",9
"1585",7
"1586",10
"1587",12
"1588",9
"1589",10
"1590",7
"1591",2
"1592",16
"1593",1
"1594",15
"1595",14
"1596",16
"1597",5
"1598",1
"1599",10
"1600",16
"1601",1
"1602",3
"1603",9
"1604",7
"1605",7
"1606",1
"1607",5
"1608",1
"1609",10
"1610",15
"1611",1
"1612",9
"1613",5
"1614",2
"1615",4
"1616",13
"1617",16
"1618",7
"1619",8
"1620",11
"1621",8
"1622",7
"1623",15
"1624",11
"1625",15
"1626",3
"1627",16
"1628",3
"1629",16
"1630",14
"1631",16
"1632",10
"1633",15
"1634",12
"1635",12
"1636",1
"1637",1
"1638",3
"1639",3
"1640",8
"1641",1
"1642",15
"1643",3
"1644",15
"1645",7
"1646",9
"1647",7
"1648",15
"1649",7
"1650",13
"1651",15
"1652",8
"1653",1
"1654",2
"1655",9
"1656",2
"1657",9
"1658",13
"1659",14
"1660",2
"1661",1
"1662",9
"1663",2
"1664",1
"1665",7
"1666",2
"1667",16
"1668",13
"1669",9
"1670",16
"1671",1
"1672",8
"1673",3
"1674",2
"1675",15
"1676",9
"1677",4
"1678",14
"1679",16
"1680",9
"1681",8
"1682",13
"1683",8
"1684",11
"1685",2
"1686",4
"1687",13
"1688",13
"1689",2
"1690",3
"1691",7
"1692",1
"1693",11
"1694",1
"1695",15
"1696",9
"1697",1
"1698",13
"1699",9
"1700",16
"1701",1
"1702",5
"1703",5
"1704",15
"1705",11
"1706",1
"1707",11
"1708",15
"1709",1
"1710",12
"1711",1
"1712",1
"1713",12
"1714",14
"1715",1
"1716",16
"1717",2
"1718",7
"1719",13
"1720",11
"1721",1
"1722",1
"1723",7
"1724",4
"1725",14
"1726",3
"1727",1
"1728",1
"1729",4
"1730",3
"1731",8
"1732",11
"1733",1
"1734",16
"1735",7
"1736",8
"1737",3
"1738",14
"1739",1
"1740",1
"1741",16
"1742",1
"1743",16
"1744",2
"1745",9
"1746",1
"1747",8
"1748",16
"1749",15
"1750",7
"1751",15
"1752",4
"1753",8
"1754",2
"1755",13
"1756",1
"1757",6
"1758",16
"1759",2
"1760",14
"1761",1
"1762",13
"1763",15
"1764",9
"1765",6
"1766",1
"1767",9
"1768",7
"1769",7
"1770",1
"1771",5
"1772",7
"1773",2
"1774",11
"1775",12
"1776",11
"1777",5
"1778",16
"1779",11
"1780",13
"1781",9
"1782",8
"1783",15
"1784",1
"1785",10
"1786",15
"1787",11
"1788",16
"1789",3
"1790",5
"1791",7
"1792",3
"1793",4
"1794",14
"1795",8
"1796",9
"1797",1
"1798",1
"1799",13
"1800",14
"1801",1
"1802",2
"1803",16
"1804",3
"1805",14
"1806",7
"1807",11
"1808",7
"1809",9
"1810",9
"1811",15
"1812",15
"1813",1
"1814",12
"1815",12
"1816",4
"1817",7
"1818",11
"1819",7
"1820",7
"1821",9
"1822",11
"1823",14
"1824",3
"1825",9
"1826",1
"1827",1
"1828",16
"1829",9
"1830",11
"1831",6
"1832",2
"1833",15
"1834",14
"1835",1
"1836",3
"1837",1
"1838",4
"1839",4
"1840",12
"1841",4
"1842",12
"1843",1
"1844",9
"1845",13
"1846",5
"1847",16
"1848",5
"1849",8
"1850",16
"1851",14
"1852",10
"1853",1
"1854",7
"1855",7
"1856",7
"1857",5
"1858",2
"1859",3
"1860",9
"1861",5
"1862",9
"1863",7
"1864",1
"1865",10
"1866",15
"1867",7
"1868",16
"1869",13
"1870",16
"1871",16
"1872",1
"1873",15
"1874",12
"1875",7
"1876",4
"1877",9
"1878",2
"1879",14
"1880",9
"1881",8
"1882",10
"1883",10
"1884",3
"1885",15
"1886",10
"1887",16
"1888",9
"1889",2
"1890",9
"1891",9
"1892",10
"1893",16
"1894",16
"1895",8
"1896",4
"1897",14
"1898",16
"1899",12
"1900",14
"1901",7
"1902",13
"1903",2
"1904",7
"1905",6
"1906",9
"1907",7
"1908",1
"1909",6
"1910",1
"1911",1
"1912",3
"1913",1
"1914",1
"1915",1
"1916",5
"1917",7
"1918",13
"1919",10
"1920",2
"1921",9
"1922",6
"1923",5
"1924",12
"1925",9
"1926",2
"1927",9
"1928",16
"1929",8
"1930",3
"1931",2
"1932",1
"1933",12
"1934",12
"1935",2
"1936",2
"1937",9
"1938",15
"1939",8
"1940",7
"1941",1
"1942",10
"1943",6
"1944",6
"1945",16
"1946",2
"1947",13
"1948",7
"1949",12
"1950",2
"1951",1
"1952",11
"1953",2
"1954",16
"1955",7
"1956",8
"1957",10
"1958",13
"1959",1
"1960",2
"1961",16
"1962",7
"1963",15
"1964",15
"1965",13
"1966",3
"1967",11
"1968",15
"1969",8
"1970",2
"1971",15
"1972",5
"1973",3
"1974",1
"1975",1
"1976",6
"1977",14
"1978",2
"1979",6
"1980",1
"1981",1
"1982",1
"1983",12
"1984",2
"1985",9
"1986",14
"1987",13
"1988",7
"1989",2
"1990",10
"1991",6
"1992",3
"1993",16
"1994",14
"1995",14
"1996",16
"1997",8
"1998",15
"1999",2
"2000",9
"2001",16
"2002",11
"2003",3
"2004",3
"2005",15
"2006",7
"2007",14
"2008",4
"2009",12
"2010",13
"2011",7
"2012",1
"2013",1
"2014",2
"2015",13
"2016",11
"2017",1
"2018",15
"2019",12
"2020",2
"2021",16
"2022",1
"2023",8
"2024",2
"2025",3
"2026",8
"2027",12
"2028",2
"2029",3
"2030",11
"2031",5
"2032",16
"2033",10
"2034",10
"2035",2
"2036",1
"2037",12
"2038",11
"2039",15
"2040",8
"2041",1
"2042",1
"2043",1
"2044",16
"2045",2
"2046",9
"2047",15
"2048",11
"2049",4
"2050",3
"2051",9
"2052",12
"2053",1
"2054",1
"2055",16
"2056",10
"2057",11
"2058",2
"2059",2
"2060",15
"2061",14
"2062",12
"2063",7
"2064",16
"2065",2
"2066",1
"2067",7
"2068",14
"2069",6
"2070",14
"2071",16
"2072",16
"2073",13
"2074",2
"2075",10
"2076",14
"2077",3
"2078",13
"2079",1
"2080",12
"2081",8
"2082",1
"2083",2
"2084",9
"2085",4
"2086",5
"2087",1
"2088",9
"2089",15
"2090",5
"2091",2
"2092",13
"2093",5
"2094",2
"2095",15
"2096",7
"2097",16
"2098",8
"2099",11
"2100",11
"2101",9
"2102",5
"2103",1
"2104",1
"2105",16
"2106",2
"2107",16
"2108",1
"2109",3
"2110",3
"2111",6
"2112",12
"2113",14
"2114",9
"2115",2
"2116",9
"2117",2
"2118",4
"2119",9
"2120",9
"2121",6
"2122",1
"2123",1
"2124",5
"2125",15
"2126",7
"2127",14
"2128",11
"2129",9
"2130",4
"2131",9
"2132",6
"2133",9
"2134",10
"2135",13
"2136",9
"2137",1
"2138",9
"2139",16
"2140",6
"2141",1
"2142",15
"2143",9
"2144",14
"2145",15
"2146",3
"2147",4
"2148",13
"2149",14
"2150",14
"2151",16
"2152",3
"2153",1
"2154",14
"2155",2
"2156",6
"2157",16
"2158",4
"2159",7
"2160",1
"2161",2
"2162",3
"2163",10
"2164",14
"2165",9
"2166",8
"2167",7
"2168",7
"2169",9
"2170",12
"2171",13
"2172",5
"2173",8
"2174",3
"2175",6
"2176",3
"2177",16
"2178",16
"2179",7
"2180",11
"2181",9
"2182",15
"2183",9
"2184",7
"2185",16
"2186",2
"2187",9
"2188",1
"2189",6
"2190",1
"2191",16
"2192",3
"2193",9
"2194",1
"2195",3
"2196",16
"2197",11
"2198",1
"2199",4
"2200",11
"2201",11
"2202",3
"2203",1
"2204",14
"2205",9
"2206",11
"2207",7
"2208",7
"2209",5
"2210",14
"2211",3
"2212",13
"2213",13
"2214",3
"2215",12
"2216",4
"2217",14
"2218",1
"2219",2
"2220",1
"2221",12
"2222",3
"2223",2
"2224",2
"2225",6
"2226",9
"2227",5
"2228",9
"2229",4
"2230",13
"2231",14
"2232",4
"2233",13
"2234",13
"2235",15
"2236",16
"2237",3
"2238",16
"2239",15
"2240",2
"2241",11
"2242",7
"2243",7
"2244",2
"2245",10
"2246",8
"2247",3
"2248",3
"2249",14
"2250",4
"2251",9
"2252",3
"2253",10
"2254",2
"2255",12
"2256",1
"2257",16
"2258",10
"2259",7
"2260",14
"2261",16
"2262",12
"2263",8
"2264",2
"2265",16
"2266",9
"2267",4
"2268",1
"2269",3
"2270",2
"2271",15
"2272",7
"2273",14
"2274",14
"2275",9
"2276",2
"2277",16
"2278",2
"2279",9
"2280",16
"2281",13
"2282",3
"2283",16
"2284",16
"2285",10
"2286",1
"2287",9
"2288",3
"2289",1
"2290",1
"2291",13
"2292",16
"2293",7
"2294",15
"2295",9
"2296",12
"2297",4
"2298",1
"2299",3
"2300",12
"2301",2
"2302",15
"2303",15
"2304",5
"2305",5
"2306",16
"2307",7
"2308",9
"2309",3
"2310",16
"2311",7
"2312",15
"2313",8
"2314",1
"2315",16
"2316",4
"2317",2
"2318",9
"2319",3
"2320",3
"2321",16
"2322",9
"2323",12
"2324",13
"2325",12
"2326",14
"2327",3
"2328",11
"2329",12
"2330",4
"2331",7
"2332",7
"2333",13
"2334",7
"2335",1
"2336",16
"2337",13
"2338",4
"2339",16
"2340",7
"2341",11
"2342",7
"2343",7
"2344",2
"2345",14
"2346",2
"2347",2
"2348",4
"2349",5
"2350",9
"2351",7
"2352",1
"2353",16
"2354",16
"2355",15
"2356",2
"2357",14
"2358",15
"2359",8
"2360",3
"2361",8
"2362",9
"2363",12
"2364",1
"2365",5
"2366",9
"2367",3
"2368",15
"2369",6
"2370",9
"2371",7
"2372",15
"2373",1
"2374",1
"2375",2
"2376",9
"2377",11
"2378",4
"2379",8
"2380",7
"2381",14
"2382",13
"2383",11
"2384",11
"2385",7
"2386",15
"2387",3
"2388",2
"2389",2
"2390",14
"2391",1
"2392",5
"2393",8
"2394",4
"2395",8
"2396",8
"2397",14
"2398",7
"2399",9
"2400",1
"2401",7
"2402",6
"2403",7
"2404",13
"2405",11
"2406",15
"2407",7
"2408",1
"2409",7
"2410",16
"2411",2
"2412",7
"2413",7
"2414",11
"2415",15
"2416",2
"2417",4
"2418",1
"2419",13
"2420",2
"2421",4
"2422",12
"2423",5
"2424",14
"2425",8
"2426",16
"2427",3
"2428",7
"2429",10
"2430",12
"2431",2
"2432",1
"2433",2
"2434",1
"2435",7
"2436",7
"2437",5
"2438",14
"2439",2
"2440",14
"2441",11
"2442",2
"2443",2
"2444",11
"2445",9
"2446",2
"2447",1
"2448",2
"2449",16
"2450",8
"2451",1
"2452",1
"2453",16
"2454",11
"2455",1
"2456",8
"2457",13
"2458",4
"2459",4
"2460",9
"2461",7
"2462",13
"2463",15
"2464",8
"2465",5
"2466",4
"2467",14
"2468",14
"2469",14
"2470",12
"2471",14
"2472",1
"2473",1
"2474",7
"2475",16
"2476",2
"2477",4
"2478",7
"2479",16
"2480",1
"2481",1
"2482",16
"2483",3
"2484",12
"2485",7
"2486",8
"2487",6
"2488",15
"2489",13
"2490",3
"2491",2
"2492",3
"2493",7
"2494",2
"2495",15
"2496",6
"2497",8
"2498",2
