"","x"
"230",1
"231",3
"232",8
"233",8
"234",6
"235",6
"236",5
"237",1
"238",3
"239",2
"240",1
"241",8
"242",8
"243",3
"244",2
"245",7
"246",7
"247",8
"248",2
"249",8
"250",8
"251",7
"252",2
"253",7
"254",8
"255",3
"256",4
"257",4
"258",8
"259",8
"260",4
"261",7
"262",8
"263",4
"264",7
"265",1
"266",7
"267",7
"268",5
"269",1
"270",2
"271",8
"272",8
"273",1
"274",7
"275",6
"276",1
"277",8
"278",2
"279",8
"280",1
"281",3
"282",6
"283",1
"284",1
"285",3
"286",1
"287",6
"288",4
"289",8
"290",7
"291",8
"292",8
"293",7
"294",6
"295",7
"296",1
"297",1
"298",7
"299",8
"300",4
"301",8
"302",5
"303",7
"304",6
"305",7
"306",2
"307",1
"308",6
"309",7
"310",8
"311",1
"312",8
"313",7
"314",2
"315",7
"316",7
"317",8
"318",8
"319",7
"320",8
"321",5
"322",2
"323",7
"324",5
"325",7
"326",8
"327",7
"328",8
"329",7
"330",8
"331",7
"332",7
"333",8
"334",7
"335",8
"336",1
"337",1
"338",7
"339",7
"340",8
"341",3
"342",7
"343",3
"344",7
"345",6
"346",7
"347",6
"348",7
"349",2
"350",6
"351",6
"352",8
"353",4
"354",6
"355",2
"356",7
"357",7
"358",2
"359",8
"360",8
"361",8
"362",5
"363",3
"364",1
"365",6
"366",1
"367",7
"368",4
"369",8
"370",3
"371",8
"372",1
"373",1
"374",7
"375",8
"376",8
"377",8
"378",1
"379",3
"380",1
"381",1
"382",2
"383",2
"384",1
"385",5
"386",4
"387",4
"388",1
"389",8
"390",3
"391",1
"392",8
"393",8
"394",4
"395",2
"396",1
"397",8
"398",1
"399",8
"400",1
"401",2
"402",8
"403",7
"404",8
"405",8
"406",1
"407",8
"408",7
"409",1
"410",8
"411",5
"412",2
"413",8
"414",1
"415",1
"416",1
"417",8
"418",7
"419",8
"420",4
"421",6
"422",1
"423",7
"424",8
"425",5
"426",2
"427",4
"428",7
"429",5
"430",8
"431",7
"432",3
"433",1
"434",1
"435",4
"436",8
"437",8
"438",8
"439",1
"440",8
"441",4
"442",8
"443",5
"444",1
"445",1
"446",1
"447",1
"448",1
"449",1
"450",4
"451",4
"452",1
"453",3
"454",6
"455",2
"456",4
"457",2
"458",2
"459",8
"460",2
"461",8
"462",1
"463",8
"464",6
"465",2
"466",7
"467",3
"468",8
"469",8
"470",1
"471",4
"472",7
"473",1
"474",8
"475",7
"476",5
"477",8
"478",8
"479",8
"480",1
"481",1
"482",1
"483",8
"484",7
"485",8
"486",6
"487",2
"488",8
"489",3
"490",7
"491",7
"492",3
"493",1
"494",1
"495",7
"496",3
"497",1
"498",8
"499",7
"500",1
"501",8
"502",7
"503",7
"504",1
"505",8
"506",8
"507",8
"508",1
"509",7
"510",7
"511",2
"512",1
"513",8
"514",1
"515",1
"516",3
"517",8
"518",1
"519",4
"520",3
"521",1
"522",1
"523",5
"524",8
"525",3
"526",5
"527",2
"528",1
"529",8
"530",1
"531",3
"532",1
"533",4
"534",1
"535",8
"536",1
"537",3
"538",6
"539",4
"540",1
"541",1
"542",7
"543",5
"544",4
"545",8
"546",7
"547",2
"548",8
"549",7
"550",8
"551",8
"552",5
"553",1
"554",2
"555",1
"556",8
"557",5
"558",8
"559",7
"560",1
"561",1
"562",5
"563",8
"564",4
"565",1
"566",5
"567",8
"568",6
"569",6
"570",1
"571",8
"572",2
"573",1
"574",7
"575",8
"576",8
"577",6
"578",1
"579",2
"580",1
"581",1
"582",3
"583",7
"584",5
"585",7
"586",1
"587",2
"588",1
"589",3
"590",2
"591",8
"592",8
"593",1
"594",7
"595",8
"596",8
"597",2
"598",1
"599",8
"600",7
"601",1
"602",3
"603",1
"604",5
"605",6
"606",7
"607",5
"608",1
"609",8
"610",1
"611",2
"612",7
"613",8
"614",4
"615",1
"616",7
"617",1
"618",1
"619",4
"620",2
"621",5
"622",1
"623",8
"624",2
"625",1
"626",1
"627",1
"628",8
"629",2
"630",8
"631",1
"632",2
"633",2
"634",8
"635",7
"636",2
"637",8
"638",1
"639",1
"640",5
"641",1
"642",7
"643",1
"644",8
"645",1
"646",6
"647",7
"648",4
"649",1
"650",8
"651",3
"652",1
"653",7
"654",8
"655",1
"656",1
"657",3
"658",1
"659",1
"660",6
"661",3
"662",8
"663",4
"664",3
"665",4
"666",8
"667",6
"668",7
"669",1
"670",6
"671",5
"672",8
"673",1
"674",7
"675",7
"676",7
"677",1
"678",3
"679",1
"680",3
"681",8
"682",1
"683",8
"684",6
"685",8
"686",1
"687",4
"688",8
"689",6
"690",2
"691",5
"692",1
"693",7
"694",3
"695",4
"696",1
"697",7
"698",8
"699",3
"700",7
"701",3
"702",1
"703",6
"704",8
"705",1
"706",1
"707",1
"708",8
"709",1
"710",7
"711",4
"712",1
"713",1
"714",1
"715",3
"716",8
"717",6
"718",4
"719",4
"720",7
"721",3
"722",2
"723",7
"724",1
"725",8
"726",1
"727",1
"728",2
"729",1
"730",7
"731",8
"732",2
"733",3
"734",3
"735",4
"736",5
"737",1
"738",8
"739",7
"740",6
"741",8
"742",4
"743",1
"744",4
"745",7
"746",7
"747",1
"748",1
"749",1
"750",8
"751",7
"752",8
"753",3
"754",8
"755",7
"756",5
"757",8
"758",8
"759",1
"760",7
"761",6
"762",7
"763",8
"764",2
"765",2
"766",3
"767",8
"768",2
"769",7
"770",4
"771",7
"772",3
"773",7
"774",8
"775",7
"776",2
"777",8
"778",5
"779",3
"780",1
"781",1
"782",1
"783",8
"784",4
"785",7
"786",1
"787",3
"788",7
"789",5
"790",7
"791",7
"792",4
"793",4
"794",8
"795",3
"796",7
"797",1
"798",3
"799",5
"800",8
"801",5
"802",1
"803",1
"804",7
"805",6
"806",8
"807",8
"808",1
"809",1
"810",2
"811",1
"812",8
"813",4
"814",1
"815",8
"816",1
"817",6
"818",3
"819",1
"820",1
"821",1
"822",5
"823",8
"824",8
"825",8
"826",2
"827",7
"828",7
"829",5
"830",6
"831",8
"832",5
"833",1
"834",1
"835",7
"836",5
"837",7
"838",5
"839",8
"840",7
"841",1
"842",7
"843",5
"844",1
"845",8
"846",3
"847",1
"848",6
"849",8
"850",7
"851",1
"852",2
"853",4
"854",1
"855",8
"856",6
"857",1
"858",8
"859",7
"860",1
"861",1
"862",1
"863",5
"864",2
"865",3
"866",8
"867",1
"868",1
"869",8
"870",7
"871",6
"872",6
"873",7
"874",8
"875",7
"876",1
"877",6
"878",7
"879",7
"880",3
"881",7
"882",8
"883",6
"884",8
"885",8
"886",7
"887",8
"888",3
"889",8
"890",6
"891",3
"892",7
"893",8
"894",8
"895",8
"896",6
"897",8
"898",1
"899",7
"900",1
"901",7
"902",7
"903",7
"904",3
"905",1
"906",8
"907",7
"908",4
"909",2
"910",7
"911",4
"912",8
"913",1
"914",1
"915",4
"916",8
"917",1
"918",7
"919",3
"920",1
"921",8
"922",7
"923",7
"924",1
"925",1
"926",2
"927",6
"928",7
"929",8
"930",2
"931",2
"932",7
"933",2
"934",8
"935",7
"936",8
"937",2
"938",1
"939",8
"940",6
"941",6
"942",6
"943",8
"944",7
"945",5
"946",6
"947",8
"948",7
"949",1
"950",8
"951",5
"952",5
"953",1
"954",1
"955",1
"956",7
"957",1
"958",1
"959",1
"960",2
"961",7
"962",5
"963",6
"964",8
"965",3
"966",7
"967",1
"968",1
"969",1
"970",1
"971",6
"972",1
"973",8
"974",3
"975",1
"976",4
"977",1
"978",3
"979",4
"980",7
"981",8
"982",8
"983",8
"984",8
"985",8
"986",7
"987",6
"988",1
"989",1
"990",4
"991",2
"992",4
"993",1
"994",8
"995",3
"996",7
"997",1
"998",1
"999",1
"1000",8
"1001",1
"1002",6
"1003",8
"1004",8
"1005",1
"1006",1
"1007",7
"1008",7
"1009",4
"1010",1
"1011",6
"1012",8
"1013",1
"1014",4
"1015",8
"1016",7
"1017",2
"1018",8
"1019",3
"1020",8
"1021",2
"1022",1
"1023",7
"1024",8
"1025",1
"1026",8
"1027",7
"1028",8
"1029",7
"1030",8
"1031",8
"1032",8
"1033",2
"1034",8
"1035",6
"1036",8
"1037",1
"1038",4
"1039",3
"1040",5
"1041",1
"1042",1
"1043",8
"1044",7
"1045",1
"1046",4
"1047",8
"1048",7
"1049",8
"1050",7
"1051",7
"1052",8
"1053",6
"1054",6
"1055",7
"1056",7
"1057",6
"1058",8
"1059",1
"1060",7
"1061",1
"1062",1
"1063",8
"1064",4
"1065",2
"1066",8
"1067",5
"1068",7
"1069",1
"1070",7
"1071",7
"1072",1
"1073",1
"1074",8
"1075",1
"1076",7
"1077",8
"1078",1
"1079",8
"1080",7
"1081",5
"1082",7
"1083",7
"1084",8
"1085",7
"1086",7
"1087",6
"1088",7
"1089",1
"1090",1
"1091",1
"1092",7
"1093",1
"1094",7
"1095",7
"1096",1
"1097",4
"1098",4
"1099",8
"1100",1
"1101",3
"1102",2
"1103",3
"1104",1
"1105",7
"1106",8
"1107",1
"1108",7
"1109",1
"1110",1
"1111",7
"1112",7
"1113",5
"1114",2
"1115",6
"1116",3
"1117",3
"1118",7
"1119",7
"1120",1
"1121",1
"1122",8
"1123",7
"1124",7
"1125",5
"1126",5
"1127",1
"1128",8
"1129",5
"1130",5
"1131",4
"1132",1
"1133",8
"1134",5
"1135",1
"1136",7
"1137",8
"1138",8
"1139",8
"1140",1
"1141",7
"1142",5
"1143",7
"1144",1
"1145",7
"1146",8
"1147",1
"1148",7
"1149",1
"1150",1
"1151",6
"1152",7
"1153",7
"1154",2
"1155",7
"1156",2
"1157",8
"1158",8
"1159",4
"1160",7
"1161",1
"1162",2
"1163",5
"1164",7
"1165",8
"1166",2
"1167",1
"1168",1
"1169",7
"1170",1
"1171",7
"1172",1
"1173",7
"1174",1
"1175",7
"1176",8
"1177",2
"1178",6
"1179",1
"1180",4
"1181",3
"1182",8
"1183",7
"1184",8
"1185",8
"1186",5
"1187",1
"1188",7
"1189",8
"1190",2
"1191",1
"1192",2
"1193",5
"1194",8
"1195",7
"1196",8
"1197",1
"1198",8
"1199",1
"1200",3
"1201",1
"1202",7
"1203",8
"1204",7
"1205",8
"1206",4
"1207",6
"1208",8
"1209",4
"1210",8
"1211",5
"1212",8
"1213",6
"1214",8
"1215",3
"1216",8
"1217",8
"1218",8
"1219",7
"1220",8
"1221",1
"1222",7
"1223",8
"1224",8
"1225",1
"1226",1
"1227",4
"1228",1
"1229",7
"1230",8
"1231",7
"1232",4
"1233",1
"1234",3
"1235",1
"1236",6
"1237",2
"1238",1
"1239",7
"1240",2
"1241",5
"1242",8
"1243",6
"1244",1
"1245",6
"1246",6
"1247",8
"1248",7
"1249",2
"1250",3
"1251",4
"1252",8
"1253",5
"1254",3
"1255",7
"1256",8
"1257",7
"1258",5
"1259",1
"1260",8
"1261",6
"1262",3
"1263",1
"1264",7
"1265",2
"1266",8
"1267",8
"1268",2
"1269",1
"1270",3
"1271",1
"1272",7
"1273",1
"1274",8
"1275",8
"1276",2
"1277",7
"1278",1
"1279",5
"1280",1
"1281",6
"1282",2
"1283",2
"1284",7
"1285",8
"1286",1
"1287",7
"1288",1
"1289",5
"1290",7
"1291",6
"1292",7
"1293",8
"1294",5
"1295",1
"1296",1
"1297",4
"1298",1
"1299",1
"1300",7
"1301",1
"1302",8
"1303",6
"1304",6
"1305",1
"1306",7
"1307",7
"1308",8
"1309",8
"1310",8
"1311",1
"1312",1
"1313",4
"1314",8
"1315",7
"1316",8
"1317",1
"1318",3
"1319",8
"1320",8
"1321",7
"1322",1
"1323",6
"1324",7
"1325",5
"1326",4
"1327",3
"1328",6
"1329",1
"1330",8
"1331",1
"1332",5
"1333",1
"1334",8
"1335",1
"1336",1
"1337",2
"1338",1
"1339",1
"1340",1
"1341",1
"1342",1
"1343",1
"1344",2
"1345",8
"1346",3
"1347",1
"1348",2
"1349",8
"1350",8
"1351",8
"1352",2
"1353",8
"1354",8
"1355",6
"1356",8
"1357",4
"1358",1
"1359",8
"1360",1
"1361",8
"1362",8
"1363",5
"1364",8
"1365",3
"1366",1
"1367",8
"1368",8
"1369",7
"1370",8
"1371",1
"1372",8
"1373",6
"1374",1
"1375",1
"1376",1
"1377",2
"1378",4
"1379",3
"1380",1
"1381",6
"1382",6
"1383",6
"1384",6
"1385",1
"1386",7
"1387",2
"1388",1
"1389",1
"1390",4
"1391",1
"1392",4
"1393",8
"1394",4
"1395",3
"1396",4
"1397",3
"1398",8
"1399",1
"1400",8
"1401",7
"1402",3
"1403",3
"1404",8
"1405",1
"1406",1
"1407",2
"1408",3
"1409",8
"1410",7
"1411",7
"1412",1
"1413",1
"1414",6
"1415",1
"1416",5
"1417",6
"1418",1
"1419",3
"1420",3
"1421",1
"1422",5
"1423",1
"1424",7
"1425",6
"1426",1
"1427",3
"1428",1
"1429",2
"1430",1
"1431",1
"1432",1
"1433",2
"1434",3
"1435",3
"1436",7
"1437",7
"1438",7
"1439",2
"1440",4
"1441",1
"1442",6
"1443",7
"1444",8
"1445",1
"1446",8
"1447",1
"1448",2
"1449",8
"1450",8
"1451",4
"1452",8
"1453",1
"1454",7
"1455",1
"1456",7
"1457",8
"1458",8
"1459",1
"1460",8
"1461",7
"1462",3
"1463",7
"1464",1
"1465",2
"1466",3
"1467",1
"1468",1
"1469",1
"1470",1
"1471",2
"1472",3
"1473",8
"1474",8
"1475",1
"1476",1
"1477",4
"1478",8
"1479",1
"1480",8
"1481",7
"1482",8
"1483",2
"1484",8
"1485",1
"1486",6
"1487",1
"1488",8
"1489",8
"1490",7
"1491",3
"1492",2
"1493",8
"1494",1
"1495",1
"1496",7
"1497",6
"1498",7
"1499",8
"1500",8
"1501",8
"1502",3
"1503",4
"1504",8
"1505",1
"1506",1
"1507",7
"1508",8
"1509",7
"1510",1
"1511",6
"1512",2
"1513",6
"1514",8
"1515",4
"1516",2
"1517",1
"1518",6
"1519",4
"1520",7
"1521",6
"1522",5
"1523",1
"1524",2
"1525",8
"1526",1
"1527",1
"1528",1
"1529",7
"1530",1
"1531",6
"1532",7
"1533",5
"1534",3
"1535",2
"1536",7
"1537",8
"1538",7
"1539",7
"1540",8
"1541",7
"1542",3
"1543",7
"1544",7
"1545",5
"1546",2
"1547",5
"1548",3
"1549",3
"1550",5
"1551",1
"1552",1
"1553",8
"1554",8
"1555",7
"1556",8
"1557",6
"1558",7
"1559",8
"1560",1
"1561",2
"1562",8
"1563",7
"1564",1
"1565",3
"1566",4
"1567",6
"1568",8
"1569",3
"1570",8
"1571",1
"1572",8
"1573",1
"1574",2
"1575",8
"1576",7
"1577",8
"1578",1
"1579",8
"1580",1
"1581",8
"1582",8
"1583",1
"1584",8
"1585",8
"1586",1
"1587",4
"1588",1
"1589",3
"1590",1
"1591",8
"1592",8
"1593",7
"1594",3
"1595",4
"1596",1
"1597",1
"1598",8
"1599",2
"1600",1
"1601",8
"1602",5
"1603",5
"1604",7
"1605",3
"1606",3
"1607",1
"1608",1
"1609",4
"1610",5
"1611",3
"1612",1
"1613",7
"1614",1
"1615",8
"1616",3
"1617",2
"1618",7
"1619",3
"1620",7
"1621",7
"1622",7
"1623",2
"1624",2
"1625",1
"1626",1
"1627",7
"1628",8
"1629",6
"1630",3
"1631",1
"1632",8
"1633",1
"1634",6
"1635",1
"1636",3
"1637",7
"1638",5
"1639",8
"1640",7
"1641",8
"1642",7
"1643",3
"1644",1
"1645",2
"1646",1
"1647",4
"1648",1
"1649",8
"1650",8
"1651",8
"1652",8
"1653",1
"1654",5
"1655",5
"1656",7
"1657",4
"1658",7
"1659",6
"1660",1
"1661",2
"1662",7
"1663",1
"1664",1
"1665",2
"1666",8
"1667",7
"1668",8
"1669",1
"1670",1
"1671",1
"1672",1
"1673",2
"1674",1
"1675",1
"1676",8
"1677",1
"1678",4
"1679",7
"1680",6
"1681",7
"1682",4
"1683",7
"1684",3
"1685",2
"1686",8
"1687",8
"1688",8
"1689",8
"1690",8
"1691",1
"1692",3
"1693",3
"1694",1
"1695",8
"1696",6
"1697",1
"1698",1
"1699",6
"1700",7
"1701",3
"1702",1
"1703",1
"1704",1
"1705",8
"1706",8
"1707",1
"1708",3
"1709",1
"1710",8
"1711",7
"1712",2
"1713",1
"1714",2
"1715",7
"1716",6
"1717",2
"1718",7
"1719",7
"1720",6
"1721",1
"1722",1
"1723",8
"1724",1
"1725",8
"1726",6
"1727",4
"1728",2
"1729",5
"1730",2
"1731",4
"1732",4
"1733",7
"1734",7
"1735",8
"1736",3
"1737",3
"1738",8
"1739",7
"1740",8
"1741",6
"1742",4
"1743",8
"1744",7
"1745",5
"1746",2
"1747",8
"1748",1
"1749",6
"1750",4
"1751",8
"1752",4
"1753",2
"1754",4
"1755",1
"1756",8
"1757",7
"1758",6
"1759",5
"1760",5
"1761",6
"1762",7
"1763",4
"1764",8
"1765",1
"1766",6
"1767",2
"1768",4
"1769",7
"1770",1
"1771",8
"1772",3
"1773",7
"1774",7
"1775",1
"1776",1
"1777",8
"1778",8
"1779",6
"1780",6
"1781",8
"1782",8
"1783",1
"1784",8
"1785",8
"1786",1
"1787",8
"1788",4
"1789",8
"1790",8
"1791",5
"1792",1
"1793",8
"1794",5
"1795",3
"1796",7
"1797",4
"1798",8
"1799",8
"1800",5
"1801",1
"1802",4
"1803",2
"1804",1
"1805",1
"1806",1
"1807",1
"1808",8
"1809",7
"1810",2
"1811",8
"1812",3
"1813",4
"1814",7
"1815",5
"1816",1
"1817",8
"1818",1
"1819",6
"1820",6
"1821",1
"1822",1
"1823",3
"1824",1
"1825",8
"1826",8
"1827",7
"1828",8
"1829",6
"1830",6
"1831",6
"1832",1
"1833",8
"1834",8
"1835",1
"1836",7
"1837",1
"1838",4
"1839",7
"1840",7
"1841",8
"1842",8
"1843",1
"1844",4
"1845",1
"1846",6
"1847",7
"1848",2
"1849",1
"1850",7
"1851",6
"1852",4
"1853",1
"1854",1
"1855",7
"1856",8
"1857",8
"1858",3
"1859",6
"1860",3
"1861",1
"1862",1
"1863",8
"1864",7
"1865",4
"1866",7
"1867",1
"1868",1
"1869",1
"1870",1
"1871",8
"1872",7
"1873",7
"1874",3
"1875",1
"1876",8
"1877",6
"1878",8
"1879",8
"1880",8
"1881",8
"1882",3
"1883",7
"1884",1
"1885",7
"1886",8
"1887",1
"1888",7
"1889",1
"1890",7
"1891",1
"1892",1
"1893",7
"1894",3
"1895",1
"1896",1
"1897",5
"1898",8
"1899",8
"1900",3
"1901",3
"1902",4
"1903",6
"1904",7
"1905",1
"1906",8
"1907",8
"1908",5
"1909",1
"1910",5
"1911",7
"1912",6
"1913",5
"1914",1
"1915",1
"1916",7
"1917",6
"1918",4
"1919",8
"1920",4
"1921",2
"1922",1
"1923",7
"1924",1
"1925",5
"1926",2
"1927",8
"1928",7
"1929",1
"1930",4
"1931",1
"1932",4
"1933",4
"1934",3
"1935",8
"1936",8
"1937",1
"1938",5
"1939",1
"1940",1
"1941",7
"1942",1
"1943",7
"1944",2
"1945",8
"1946",8
"1947",1
"1948",8
"1949",8
"1950",8
"1951",7
"1952",1
"1953",1
"1954",6
"1955",8
"1956",4
"1957",7
"1958",5
"1959",1
"1960",8
"1961",6
"1962",4
"1963",1
"1964",7
"1965",8
"1966",7
"1967",5
"1968",1
"1969",8
"1970",3
"1971",4
"1972",1
"1973",7
"1974",8
"1975",5
"1976",5
"1977",4
"1978",7
"1979",7
"1980",8
"1981",3
"1982",5
"1983",7
"1984",3
"1985",1
"1986",6
"1987",3
"1988",4
"1989",8
"1990",6
"1991",7
"1992",5
"1993",1
"1994",4
"1995",8
"1996",1
"1997",8
"1998",1
"1999",7
"2000",6
"2001",7
"2002",7
"2003",7
"2004",1
"2005",8
"2006",1
"2007",2
"2008",4
"2009",1
"2010",8
"2011",4
"2012",1
"2013",7
"2014",8
"2015",7
"2016",2
"2017",1
"2018",7
"2019",8
"2020",8
"2021",4
"2022",1
"2023",1
"2024",8
"2025",8
"2026",1
"2027",8
"2028",1
"2029",1
"2030",3
"2031",7
"2032",8
"2033",8
"2034",1
"2035",7
"2036",8
"2037",8
"2038",2
"2039",3
"2040",8
"2041",1
"2042",8
"2043",1
"2044",1
"2045",1
"2046",1
"2047",8
"2048",3
"2049",1
"2050",1
"2051",8
"2052",3
"2053",8
"2054",7
"2055",5
"2056",1
"2057",7
"2058",1
"2059",8
"2060",5
"2061",6
"2062",1
"2063",7
"2064",8
"2065",8
"2066",8
"2067",2
"2068",1
"2069",7
"2070",4
"2071",7
"2072",6
"2073",5
"2074",1
"2075",1
"2076",1
"2077",6
"2078",1
"2079",1
"2080",1
"2081",4
"2082",5
"2083",8
"2084",8
"2085",8
"2086",6
"2087",1
"2088",4
"2089",3
"2090",6
"2091",2
"2092",1
"2093",4
"2094",5
"2095",7
"2096",8
"2097",8
"2098",1
"2099",8
"2100",8
"2101",4
"2102",8
"2103",5
"2104",1
"2105",4
"2106",8
"2107",7
"2108",8
"2109",4
"2110",1
"2111",1
"2112",2
"2113",8
"2114",7
"2115",8
"2116",1
"2117",1
"2118",8
"2119",7
"2120",1
"2121",5
"2122",6
"2123",2
"2124",3
"2125",1
"2126",3
"2127",8
"2128",7
"2129",6
"2130",8
"2131",1
"2132",2
"2133",7
"2134",8
"2135",8
"2136",3
"2137",7
"2138",6
"2139",8
"2140",6
"2141",4
"2142",8
"2143",1
"2144",6
"2145",1
"2146",7
"2147",1
"2148",2
"2149",4
"2150",7
"2151",2
"2152",6
"2153",6
"2154",8
"2155",1
"2156",1
"2157",4
"2158",8
"2159",1
"2160",7
"2161",8
"2162",8
"2163",3
"2164",1
"2165",7
"2166",1
"2167",1
"2168",5
"2169",7
"2170",7
"2171",6
"2172",2
"2173",5
"2174",7
"2175",1
"2176",1
"2177",7
"2178",8
"2179",8
"2180",2
"2181",1
"2182",1
"2183",8
"2184",7
"2185",7
"2186",1
"2187",6
"2188",1
"2189",8
"2190",4
"2191",3
"2192",1
"2193",1
"2194",8
"2195",7
"2196",1
"2197",3
"2198",2
"2199",4
"2200",2
"2201",1
"2202",7
"2203",3
"2204",8
"2205",8
"2206",5
"2207",5
"2208",8
"2209",8
"2210",7
"2211",7
"2212",8
"2213",4
"2214",5
"2215",3
"2216",8
"2217",1
"2218",2
"2219",8
"2220",2
"2221",3
"2222",2
"2223",3
"2224",8
"2225",5
"2226",7
"2227",5
"2228",1
"2229",1
"2230",8
"2231",5
"2232",6
"2233",3
"2234",6
"2235",5
"2236",1
"2237",1
"2238",3
"2239",5
"2240",1
"2241",2
"2242",1
"2243",2
"2244",4
"2245",2
"2246",5
"2247",3
"2248",7
"2249",7
"2250",8
"2251",7
"2252",6
"2253",1
"2254",5
"2255",7
"2256",1
"2257",8
"2258",1
"2259",6
"2260",7
"2261",1
"2262",1
"2263",7
"2264",8
"2265",1
"2266",3
"2267",1
"2268",7
"2269",6
"2270",8
"2271",1
"2272",1
"2273",1
"2274",3
"2275",7
"2276",6
"2277",6
"2278",7
"2279",6
"2280",1
"2281",6
"2282",7
"2283",1
"2284",1
"2285",1
"2286",8
"2287",7
"2288",6
"2289",8
"2290",5
"2291",8
"2292",1
"2293",6
"2294",6
"2295",8
"2296",8
"2297",1
"2298",1
"2299",8
"2300",2
"2301",8
"2302",1
"2303",2
"2304",8
"2305",3
"2306",7
"2307",1
"2308",3
"2309",8
"2310",1
"2311",8
"2312",8
"2313",5
"2314",3
"2315",1
"2316",2
"2317",6
"2318",7
"2319",8
"2320",8
"2321",7
"2322",1
"2323",8
"2324",3
"2325",3
"2326",1
"2327",3
"2328",7
"2329",8
"2330",1
"2331",1
"2332",5
"2333",1
"2334",4
"2335",8
"2336",8
"2337",1
"2338",2
"2339",3
"2340",8
"2341",5
"2342",1
"2343",6
"2344",1
"2345",8
"2346",6
"2347",8
"2348",1
"2349",7
"2350",8
"2351",2
"2352",7
"2353",4
"2354",7
"2355",1
"2356",2
"2357",7
"2358",6
"2359",2
"2360",2
"2361",7
"2362",6
"2363",1
"2364",8
"2365",1
"2366",8
"2367",6
"2368",5
"2369",4
"2370",8
"2371",8
"2372",1
"2373",4
"2374",7
"2375",8
"2376",8
"2377",2
"2378",7
"2379",1
"2380",8
"2381",3
"2382",7
"2383",3
"2384",6
"2385",6
"2386",1
"2387",6
"2388",1
"2389",7
"2390",1
"2391",4
"2392",5
"2393",7
"2394",2
"2395",1
"2396",2
"2397",8
"2398",8
"2399",6
"2400",8
"2401",1
"2402",5
"2403",8
"2404",6
"2405",6
"2406",1
"2407",7
"2408",6
"2409",1
"2410",5
"2411",1
"2412",5
"2413",4
"2414",8
"2415",7
"2416",1
"2417",8
"2418",4
"2419",3
"2420",8
"2421",6
"2422",7
"2423",7
"2424",1
"2425",5
"2426",6
"2427",7
"2428",7
"2429",7
"2430",5
"2431",5
"2432",7
"2433",1
"2434",1
"2435",8
"2436",2
"2437",8
"2438",2
"2439",2
"2440",3
"2441",8
"2442",7
"2443",7
"2444",2
"2445",4
"2446",1
"2447",8
"2448",1
"2449",1
"2450",4
"2451",4
"2452",6
"2453",2
"2454",5
"2455",7
"2456",8
"2457",1
"2458",4
"2459",1
"2460",8
"2461",7
"2462",1
"2463",1
"2464",6
"2465",8
"2466",8
"2467",6
"2468",1
"2469",1
"2470",7
"2471",2
"2472",8
"2473",7
"2474",8
"2475",1
"2476",1
"2477",4
"2478",1
"2479",6
"2480",5
"2481",2
"2482",6
"2483",3
"2484",7
"2485",1
"2486",8
"2487",7
"2488",7
"2489",1
"2490",5
"2491",2
"2492",7
"2493",8
"2494",7
"2495",4
"2496",8
"2497",8
"2498",8
